"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","rapeseed_HgHa","AET_mean","rapeseed_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"104","Russian Federation",11502,57.1341,53.1128,0.207018506298722,2.28860715629459,1.2794550953621,5.32502074550366,3.33487843404016,11502
"125","Brazil",11847,-13.8618,-58.2783,0.365530535616145,2.95196309841622,2.05360456337814,5.98977763964001,3.58078294659351,11847
"150","Brazil",12149,-0.435754,-68.1597,0.0778219533262261,2.94346212750895,2.01199501194745,5.98977763964001,3.58078294659351,12149
"173","Brazil",12458,-12.1,-55.5833,0.402500211418382,2.94141381542063,2.04885282992319,5.98977763964001,3.58078294659351,12458
"218","Brazil",13094,-19.0606,-42.1086,0.391456405441614,2.87643435633285,1.83270422121097,5.98977763964001,3.58078294659351,13094
"221","Brazil",13150,-2.24386,-61.8715,0.00513499502691803,2.95625278071972,2.01283568148126,5.98977763964001,3.58078294659351,13150
"237","Canada",13403,53.5535,-97.8041,0.0854010266468844,2.62635870088876,1.48802364553139,5.43420630841758,4.37324138608759,13403
"243","Tajikistan",13490,38.6973,72.8758,0.000788909436360553,2.36476869097153,1.24482186437312,3.56726169235387,2.26751551150824,13490
"246","Argentina",13537,-29.733,-69.9564,0.257373085008144,1.75851989937637,2.47158671643607,5.78923793550226,3.80950249718057,13537
"250","Brazil",13562,-23.2723,-50.1934,0.409933132118576,2.8993334909164,1.87314442322014,5.98977763964001,3.58078294659351,13562
"252","Brazil",13598,-19.9125,-41.2103,0.393548624335883,2.87302115459205,1.97034698187431,5.98977763964001,3.58078294659351,13598
"256","France",13646,47.4111,-2.35468,0.46407136664048,2.77637252023923,2.36827124239335,5.83682522770016,4.39150652613484,13646
"257","Argentina",13670,-34.3223,-63.6682,0.365487994625086,2.81921283998829,1.50515631558018,5.78923793550226,3.80950249718057,13670
"264","Russian Federation",13778,56.6424,69.2825,0.278753595467004,2.22497062647912,1.2559030018174,5.32502074550366,3.33487843404016,13778
"267","China",13862,32.846,91.7404,0.205515881230891,2.48705416256416,2.2137599665295,6.95136909386879,2.99627669770714,13862
"271","China",13947,42.7943,89.9438,0.106756262117168,1.44720419113526,2.33401829343732,6.95136909386879,2.99627669770714,13947
"272","Australia",13959,-32.8185,151.029,0.0683638978645365,2.78341860494695,1.44302855463616,5.36316241230006,4.33107201983724,13959
"274","Mexico",14021,19.9433,-103.194,0.334682160736394,2.79561522379658,1.94973949339351,5.19781516944518,3.82053390533369,14021
"277","Kazakhstan",14064,50.7932,54.0111,0.195833787624975,2.10307032176181,0.894882347806388,4.50851625226694,3.17598650936112,14064
"278","Kazakhstan",14064,50.7932,54.0111,0.195833787624975,2.10307032176181,0.894882347806388,4.50851625226694,3.17598650936112,14064
"279","Kazakhstan",14077,52.47,62.096,0.222716475568545,2.00219178324145,0.761199245683936,4.50851625226694,3.17598650936112,14077
"280","Pakistan",14095,30.5421,68.3842,0.268680773083642,2.0232034503382,2.55454884674098,5.06566932773143,2.7175806602292,14095
"281","Russian Federation",14126,50.7932,90.8421,0.0726699605441217,2.04319848589043,1.23766647332932,5.32502074550366,3.33487843404016,14126
"297","Kazakhstan",14361,47.8586,51.3162,0.0207151083693041,2.00776301387605,0.747815438536881,4.50851625226694,3.17598650936112,14361
"298","Argentina",14367,-36.5279,-59.1766,0.365487994625086,2.91626903634598,1.50799120428269,5.78923793550226,3.80950249718057,14367
"299","Poland",14373,50.7932,22.5701,0.461271923676691,2.6591122129192,2.31883979205258,4.79177483365164,3.67849955374174,14373
"302","Russian Federation",14397,59.9502,89.9438,0.0483863050942114,2.39193750930329,1.23641641886453,5.32502074550366,3.33487843404016,14397
"305","China",14479,26.5779,114.198,0.236922503749874,2.86893468258595,2.37468513708689,6.95136909386879,2.99627669770714,14479
"316","Kazakhstan",14685,44.7469,66.5876,0.12091651855097,2.32852521774206,0.665763149945137,4.50851625226694,3.17598650936112,14685
"317","Pakistan",14704,32.846,71.0791,0.275265382325789,2.22688363490313,2.35068902261422,5.06566932773143,2.7175806602292,14704
"318","New Zealand",14762,-39.3048,173.86,0.225613298274821,2.83152699137432,2.1003085348131,4.37781602917206,4.21124915324027,14762
"320","Canada",14824,52.47,-106.787,0.3605776253297,2.38244589065203,1.88793652618631,5.43420630841758,4.37324138608759,14824
"333","Argentina",15035,-35.7995,-61.8715,0.365487994625086,2.87202092497472,1.50615025862834,5.78923793550226,3.80950249718057,15035
"363","Kazakhstan",15414,54.0851,62.096,0.260866069152502,2.02292154074612,1.16208513297391,4.50851625226694,3.17598650936112,15414
"365","France",15448,48.4192,-1.66191,0.545220014737167,2.82536428768463,2.47349241177683,5.83682522770016,4.39150652613484,15448
"368","China",15477,26.5779,99.8252,0.463577254384982,2.79336625674019,2.22661789596689,6.95136909386879,2.99627669770714,15477
"373","Russian Federation",15623,56.1441,68.3842,0.278753595467004,2.2300381546318,1.25814420964825,5.32502074550366,3.33487843404016,15623
"375","China",15681,29.7614,98.0286,0.254061994244133,2.5110154963055,2.21574761816134,6.95136909386879,2.99627669770714,15681
"383","Russian Federation",15793,56.1441,82.7572,0.106724992729855,2.43135418962947,1.25031363886207,5.32502074550366,3.33487843404016,15793
"390","Tunisia",15866,35.826,9.09538,0.166726061201029,1.9376730888548,1.71510150686748,3.81484666860446,3.37144277430214,15866
"407","Argentina",16181,-36.5279,-64.5665,0.365487994625086,2.76789761601809,1.49885694628949,5.78923793550226,3.80950249718057,16181
"411","Kazakhstan",16270,46.6353,50.4179,0.0361703505489822,2.12959591365749,0.624484877729619,4.50851625226694,3.17598650936112,16270
"421","Greece",16426,37.3234,27.323,0.330272175746737,2.70894670491057,1.69931866491568,4.86861505347097,4.14310934368233,16426
"422","Greece",16426,37.3234,27.323,0.330272175746737,2.70894670491057,1.69931866491568,4.86861505347097,4.14310934368233,16426
"423","United States",16452,47.8586,-102.296,0.368205962628683,2.53774790572982,2.30781331937026,6.47257508985315,4.55253120853509,16452
"427","Canada",16529,49.6405,-107.686,0.33328552258523,2.28324736945532,1.8680917617949,5.43420630841758,4.37324138608759,16529
"436","Nepal",16600,28.9746,85.4522,0.488238465127726,2.69335263047751,2.19050873851025,2.89376176205794,2.36517910349145,16600
"444","China",16724,24.131,116.892,0.315027234846387,2.92103274635045,2.37549084998955,6.95136909386879,2.99627669770714,16724
"448","Australia",16806,-42.7345,147.412,0.122911159513298,2.69186350887649,1.3888211149149,5.36316241230006,4.33107201983724,16806
"458","Australia",16915,-28.9459,147.436,0.00565318214272186,2.54778202853989,1.33506786897372,5.36316241230006,4.33107201983724,16915
"461","Russian Federation",16953,56.6424,43.2314,0.232269860399987,2.48429136354449,1.2866531731697,5.32502074550366,3.33487843404016,16953
"464","Chile",17016,-35.7995,-71.753,0.577491796505336,2.36311930310067,2.5465890503139,4.98465330797233,3.69928062050879,17016
"465","United States",17023,45.3835,-97.8041,0.276272915546834,2.70114892706863,2.31836537213066,6.47257508985315,4.55253120853509,17023
"467","Denmark",17027,56.6314,9.9427,0.575987510684003,2.64679452272462,2.31066571284846,4.35173834558076,4.5256639530723,17027
"473","India",17087,28.1817,72.8758,0.220332714544016,2.269200119473,2.0446444758432,5.50520154772776,2.65874601931954,17087
"478","Brazil",17157,-21.6022,-45.7019,0.409933132118576,2.87159378252323,1.83651986742686,5.98977763964001,3.58078294659351,17157
"482","Canada",17204,49.6405,-118.465,0.0356494768207308,2.36569964288017,1.32888571413919,5.43420630841758,4.37324138608759,17204
"483","China",17281,37.9899,102.52,0.537408746388712,2.54778935156847,2.29707975474973,6.95136909386879,2.99627669770714,17281
"484","Argentina",17282,-32.8185,-63.6682,0.274157857348949,2.80879955543342,1.43576693128466,5.78923793550226,3.80950249718057,17282
"486","India",17325,29.7614,79.164,0.18761124234278,2.79855610892592,1.90551836915539,5.50520154772776,2.65874601931954,17325
"502","Russian Federation",17516,52.47,38.7398,0.278753595467004,2.61507913782607,1.33108517686541,5.32502074550366,3.33487843404016,17516
"504","Kazakhstan",17519,44.7469,76.469,0.097344092569906,2.30711383740242,0.656713013786838,4.50851625226694,3.17598650936112,17519
"505","United States",17520,43.4523,-83.4311,0.343678413452556,2.79326640174139,2.21153445335609,6.47257508985315,4.55253120853509,17520
"509","Russian Federation",17588,59.4966,78.2657,0.0263289379048537,2.32905871919637,1.24221603302859,5.32502074550366,3.33487843404016,17588
"511","Ethiopia",17598,12.1321,39.6381,0.205656464121402,2.72746863618789,1.24951475543891,3.63648789635337,2.09437779351545,17598
"513","China",17633,44.1032,114.198,0.0658413981909421,2.45620782591411,2.1493134721307,6.95136909386879,2.99627669770714,17633
"514","Australia",17641,-34.3223,116.893,0.185061612374268,2.57808295810068,1.81814386532877,5.36316241230006,4.33107201983724,17641
"516","Australia",17670,-37.9641,146.538,0.124272136439315,2.56969431418493,1.41099058467005,5.36316241230006,4.33107201983724,17670
"522","Brazil",17755,-13.8618,-47.4985,0.395630812245526,2.92227275483593,2.05093570211298,5.98977763964001,3.58078294659351,17755
"523","Russian Federation",17783,46.6353,47.7229,0.148705455379509,2.51322949451153,1.26386638262469,5.32502074550366,3.33487843404016,17783
"529","Russian Federation",17876,56.6424,65.6892,0.271343652210553,2.10896347553647,1.26271295346696,5.32502074550366,3.33487843404016,17876
"531","India",17883,24.1295,87.2488,0.213340678563452,2.88957013495586,1.96717736816949,5.50520154772776,2.65874601931954,17883
"540","Australia",17975,-32.0567,134.86,0.0689897302487409,2.18353251068741,1.38321744863883,5.36316241230006,4.33107201983724,17975
"541","China",17988,30.5421,91.7404,0.40220920343918,2.43854234878611,2.21446944853624,6.95136909386879,2.99627669770714,17988
"546","Mexico",18077,30.5421,-104.991,0.194703501280937,2.33073980670349,1.83925823636057,5.19781516944518,3.82053390533369,18077
"551","Russian Federation",18116,44.7469,44.1297,0.278753595467004,2.62284287250448,1.29044152742763,5.32502074550366,3.33487843404016,18116
"555","Australia",18196,-28.1528,151.029,0.190841175199646,2.67767754811967,1.29290189313282,5.36316241230006,4.33107201983724,18196
"575","Tunisia",18598,35.0911,9.99369,0.0102999570639277,2.04790040173003,1.71143761867047,3.81484666860446,3.37144277430214,18598
"579","Australia",18663,-32.8114,134.865,0.311260669173761,2.24552001177045,1.38123601677932,5.36316241230006,4.33107201983724,18663
"581","China",18679,36.5542,92.6387,0.247422459515717,2.39678034308674,2.21357933638478,6.95136909386879,2.99627669770714,18679
"583","India",18705,25.7674,73.7741,0.244030067397454,2.52800177926869,2.02397142715911,5.50520154772776,2.65874601931954,18705
"586","India",18730,24.9512,85.4522,0.250870741666381,2.80251513969764,2.05737270241016,5.50520154772776,2.65874601931954,18730
"591","India",18830,24.1295,92.6387,0.198045322751198,2.91034325724433,2.0652276493915,5.50520154772776,2.65874601931954,18830
"594","Brazil",18903,-28.1528,-53.7867,0.400176786135079,2.97978405757772,1.8375740776218,5.98977763964001,3.58078294659351,18903
"598","Germany",18964,49.6405,10.892,0.579967384062857,2.71082227431469,2.41648926116402,5.36638186074997,4.41865905031594,18964
"599","Mexico",18973,22.4701,-99.6008,0.363611969175787,2.74964430988848,1.97388164388046,5.19781516944518,3.82053390533369,18973
"601","Mexico",19001,18.2354,-96.9058,0.250062627603795,2.86058574762227,1.97019658633748,5.19781516944518,3.82053390533369,19001
"603","United States",19029,46.6353,-109.482,0.115810421492381,2.31513907592789,2.02612855051275,6.47257508985315,4.55253120853509,19029
"604","China",19044,37.2755,82.7572,0.206908462627175,1.51355052034634,2.33436572521567,6.95136909386879,2.99627669770714,19044
"608","Chile",19099,-41.4083,-73.4725,0.491524561407713,2.68275732613644,2.48681802090889,4.98465330797233,3.69928062050879,19099
"617","France",19220,47.2505,1.90886,0.598017699237821,2.7557523869438,2.42006288133791,5.83682522770016,4.39150652613484,19220
"623","Canada",19311,43.4523,-81.6345,0.366399705130742,2.79862598572544,1.80105600093959,5.43420630841758,4.37324138608759,19311
"631","Argentina",19456,-55.0884,-68.1438,0.21916230677223,2.24163244396806,2.29156462184197,5.78923793550226,3.80950249718057,19456
"633","Brazil",19502,-14.7378,-41.2103,0.409933132118576,2.69811867708303,1.83135816268,5.98977763964001,3.58078294659351,19502
"640","Russian Federation",19566,62.1276,51.3162,0.0107238649680712,2.53839567339147,1.25582394795469,5.32502074550366,3.33487843404016,19566
"643","Turkey",19602,40.7746,31.5566,0.387340395830049,2.61863323992852,1.72711590141815,5.33782451404581,3.5953428256262,19602
"645","Germany",19616,52.47,9.09538,0.647194952782525,2.5820092216603,2.53748899220023,5.36638186074997,4.41865905031594,19616
"659","Russian Federation",19788,59.0367,76.469,0.0226639839881825,2.34268111257339,1.24404457118841,5.32502074550366,3.33487843404016,19788
"678","Australia",19998,-35.7995,142.046,0.259648141523071,2.25228943426414,1.59782780885931,5.36316241230006,4.33107201983724,19998
"679","Australia",19999,-27.3536,115.097,0.00250462586583637,2.2225151901322,1.35555491243401,5.36316241230006,4.33107201983724,19999
"682","Russian Federation",20018,56.1441,44.1297,0.270663709392824,2.48744982140391,1.30206760579572,5.32502074550366,3.33487843404016,20018
"684","Argentina",20034,-37.8718,-57.6456,0.295410011540117,2.83495404684466,1.4446568215452,5.78923793550226,3.80950249718057,20034
"686","India",20095,33.601,75.5707,0.144677218137576,2.71598842945565,2.1279582482483,5.50520154772776,2.65874601931954,20095
"687","China",20099,37.9899,98.9269,0.353055712546905,2.31740413505855,2.21420417648417,6.95136909386879,2.99627669770714,20099
"689","Estonia",20156,59.0367,25.2651,0.366200524687943,2.61579980278737,2.01273953793906,3.27438879555038,3.67411922620111,20156
"690","Kazakhstan",20166,46.6353,81.8589,0.121426088794502,2.29751951692131,0.617465007211905,4.50851625226694,3.17598650936112,20166
"692","Chile",20204,-42.0927,-72.4761,0.253891597381421,2.71824953272715,2.39687383755326,4.98465330797233,3.69928062050879,20204
"694","Australia",20241,-31.2885,151.029,0.322263903585622,2.75490322847675,1.44229553833533,5.36316241230006,4.33107201983724,20241
"697","Chile",20293,-53.5213,-69.921,0.458221463796161,2.22863558070032,2.44556055697561,4.98465330797233,3.69928062050879,20293
"698","China",20309,28.9746,104.317,0.426044161587299,2.76307351383346,2.41770882813929,6.95136909386879,2.99627669770714,20309
"700","Kazakhstan",20370,51.3591,66.5876,0.188752766683102,2.05815025483202,0.723003431165428,4.50851625226694,3.17598650936112,20370
"701","India",20391,22.4733,89.0456,0.245823536052633,2.95268868137762,2.18368760712736,5.50520154772776,2.65874601931954,20391
"708","Brazil",20481,-15.6102,-49.2951,0.389737061187126,2.89880351044743,2.0511443668995,5.98977763964001,3.58078294659351,20481
"710","Canada",20505,47.8586,-79.8378,0.303647961672591,2.66866874171092,1.93046691510815,5.43420630841758,4.37324138608759,20505
"713","India",20548,24.9512,75.5707,0.281209803669076,2.675928294435,1.98913014469584,5.50520154772776,2.65874601931954,20548
"719","China",20586,46.013,124.08,0.207322929607904,2.68428953305848,2.08457486424094,6.95136909386879,2.99627669770714,20586
"722","Russian Federation",20600,60.8392,29.7566,0.183269839695839,2.60537560108549,1.30791777498154,5.32502074550366,3.33487843404016,20600
"728","China",20708,37.2755,96.232,0.134161482898044,2.31570801111979,2.18774741132403,6.95136909386879,2.99627669770714,20708
"733","Canada",20777,54.0851,-115.77,0.26379527661021,2.62651450497728,2.01052659412407,5.43420630841758,4.37324138608759,20777
"734","Chile",20839,-49.0142,-75.2494,0.308263340589604,2.51541648406345,2.32602620040574,4.98465330797233,3.69928062050879,20839
"737","Brazil",20866,-20.7597,-45.7019,0.407734947812797,2.8725031256422,1.83507328699688,5.98977763964001,3.58078294659351,20866
"740","Brazil",20898,-27.3536,-50.1934,0.391456405441614,2.88758883668776,2.05067037565086,5.98977763964001,3.58078294659351,20898
"744","Ukraine",20959,50.2203,37.8415,0.28266458421258,2.65960308624919,1.35837181478111,5.28195781643865,2.91918067636586,20959
"747","Kazakhstan",21015,53.0152,62.9943,0.222716475568545,2.00076193167553,0.752413541279973,4.50851625226694,3.17598650936112,21015
"759","Bolivia",21303,-16.4788,-59.1766,0.189524345669129,2.95707398168659,1.89575307204839,4.4215710245264,2.98847132047518,21303
"763","China",21400,37.9899,78.2657,0.051288905013818,1.21967183027479,2.33476432791153,6.95136909386879,2.99627669770714,21400
"765","China",21407,33.601,98.0286,0.229298573819924,2.55311693474309,2.21436397574344,6.95136909386879,2.99627669770714,21407
"769","Pakistan",21450,35.826,76.469,0.157085602404873,2.42753633958592,2.2438251625359,5.06566932773143,2.7175806602292,21450
"775","Uzbekistan",21520,42.7943,61.1977,0.00820575295662015,1.96971814020042,2.13930281654039,0,2.72897418472011,21520
"776","China",21584,44.1032,115.995,0.116276299331132,2.53455112046114,2.21636453166537,6.95136909386879,2.99627669770714,21584
