"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","maize_HgHa","AET_mean","maize_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"28941","South Africa",7423,-27.3275,32.379,0.547394110974662,2.80737796169424,0.893681481876103,5.25389021628127,3.49225402986176,7423
"29097","Argentina",7447,-33.5737,-69.9564,0.90447881726707,2.14909075597367,2.43376300337072,5.78923793550226,3.80950249718057,7447
"29152","Central African Republic",7455,7.6799,25.2651,0.314677192035353,2.82349363628764,0.966641934360789,2.20951501454263,2.43334291583504,7455
"29735","Hungary",7549,46.6353,20.7735,0.80439360579526,2.66448247662729,2.123215265297,4.61162773146829,3.74727443427803,7549
"30012","China",7593,39.3978,107.91,0.788671036992294,2.55240745690115,2.21296362051766,6.95136909386879,2.99627669770714,7593
"30296","India",7638,26.5779,80.0623,0.285909498702706,2.71096814833284,1.9622300558895,5.50520154772776,2.65874601931954,7638
"31311","Argentina",7805,-35.7995,-65.4648,0.754235931871033,2.67235628964493,1.6470188155223,5.78923793550226,3.80950249718057,7805
"31435","Russian Federation",7828,49.0536,131.266,0.145610715931971,2.63515749649141,1.30686048052669,5.32502074550366,3.33487843404016,7828
"31540","China",7847,44.7469,124.08,0.862793563998723,2.70847654422613,2.39954946053286,6.95136909386879,2.99627669770714,7847
"31670","Indonesia",7868,-9.93799,119.943,0.526379570164062,2.95994381387255,1.69137454783887,4.0484418035504,2.91077933629609,7868
"31759","Australia",7882,-30.5139,151.029,0.619488437330357,2.72982021225985,1.77532435038009,5.36316241230006,4.33107201983724,7882
"31799","South Africa",7889,-27.3536,25.2651,0.455520701809131,2.62331698976948,1.92203159873706,5.25389021628127,3.49225402986176,7889
"32126","Uruguay",7947,-32.0567,-55.5833,0.485738939124428,2.95666857390281,1.54272200514764,4.50852971897129,3.79013738663213,7947
"32250","Bolivia",7970,-16.4788,-63.6682,0.57562722816688,2.98905896538786,0.580143026870838,4.4215710245264,2.98847132047518,7970
"32918","United States",8094,45.3835,-98.7025,0.877751240041768,2.66555865710791,2.18102551657946,6.47257508985315,4.55253120853509,8094
"33471","Argentina",8206,-33.5737,-60.0749,0.785370860516701,2.90414535763518,1.70021475732031,5.78923793550226,3.80950249718057,8206
"33503","Brazil",8212,-24.9215,-51.0917,0.676830325766792,2.92502647146572,2.09380306917187,5.98977763964001,3.58078294659351,8212
"34160","Botswana",8356,-24.0996,27.0617,0.387801253213593,2.51564916677744,1.80539566582098,2.07918124604762,3.53572152828684,8356
"34310","Argentina",8395,-38.6718,-64.5665,0.702202619311435,2.76951359324707,1.37401504224211,5.78923793550226,3.80950249718057,8395
"34567","Indonesia",8461,-6.47789,134.577,0.375671635808747,3.02966876844913,1.59432774327821,4.0484418035504,2.91077933629609,8461
"34855","Chad",8537,8.57503,16.2819,0.216217818098125,2.83829237854471,0.678355150336151,2.46982201597816,2.33187050378788,8537
"34930","New Zealand",8556,-40.0217,175.385,0.662885396484666,2.86920377198184,2.62943383532084,4.37781602917206,4.21124915324027,8556
"35305","Zimbabwe",8679,-20.7597,31.5533,0.161365504285737,2.73019807626534,1.8476038914418,4.31363525361033,2.75739439046715,8679
"35310","Indonesia",8681,1.2758,110.576,0.449052909147628,3.0295335420557,2.00095433214859,4.0484418035504,2.91077933629609,8681
"35364","Brazil",8699,-23.2723,-48.3968,0.63140223538502,2.87122186126873,2.153293528011,5.98977763964001,3.58078294659351,8699
"35821","Argentina",8866,-31.2885,-64.5665,0.755147765808489,2.68170684181957,1.60328299971021,5.78923793550226,3.80950249718057,8866
"36154","United States",9006,46.6353,-93.3126,0.871568417342069,2.75865060300804,2.29872562872657,6.47257508985315,4.55253120853509,9006
"36232","Russian Federation",9043,55.6394,87.2488,0.136682832300701,2.33544596013506,1.30419404517009,5.32502074550366,3.33487843404016,9043
"36238","Indonesia",9046,-0.433761,100.726,0.510068011503033,2.99574354580071,2.00987213726666,4.0484418035504,2.91077933629609,9046
"36264","Mozambique",9057,-22.4398,34.2482,0.139524094440419,2.77887447200274,0.657545416514027,2.72916478969277,2.50009459561958,9057
"36432","Tanzania",9137,-10.3264,38.7398,0.29864741438156,2.79696233571311,0.570068477811234,1.7481880270062,2.58899405288781,9137
"36471","Tanzania",9155,-2.24386,32.4516,0.119710095313659,2.92466687598667,1.15878664821374,1.7481880270062,2.58899405288781,9155
"36586","Congo DRC",9212,4.98391,26.1634,0.169060570339473,2.91740390720935,0.704529248269186,0,2.26709515600535,9212
"36635","Canada",9242,54.0851,-110.381,0.723523179794629,2.44546519792324,2.1643781077871,5.43420630841758,4.37324138608759,9242
"36714","Chile",9286,-37.2494,-72.6513,0.835375189073442,2.59560118726503,2.6100466298011,4.98465330797233,3.69928062050879,9286
"36724","Malawi",9291,-12.9825,34.2482,0.223075542717027,2.82194026729545,1.29279898662092,3.01367969729119,2.32172481869042,9291
"36827","Lebanon",9349,34.3084,36.1211,0.57729016134933,2.293717612249,1.99804807341932,4.10424804699044,3.65585811481178,9349
"36846","Turkey",9368,40.7691,30.6481,0.796149694399579,2.62590624716546,2.32890173612332,5.33782451404581,3.5953428256262,9368
"36968","Mexico",9452,26.5739,-112.189,0.506510893852587,2.17743342774339,1.91555159239973,5.19781516944518,3.82053390533369,9452
"37001","Sudan",9482,10.3587,27.96,0.2238379926377,2.75804407631568,1.08264570316194,3.72320931040511,2.58970408801578,9482
"37020","Australia",9494,-16.5779,124.097,0.195266516179138,2.90793893530129,1.28383432900305,5.36316241230006,4.33107201983724,9494
"37055","United States",9522,44.1032,-101.397,0.647788828636428,2.52838099709308,2.11987211111452,6.47257508985315,4.55253120853509,9522
"37132","Kazakhstan",9585,41.457,68.3842,0.589504863013312,2.5242337993653,1.17779724476628,4.50851625226694,3.17598650936112,9585
"37154","Brazil",9598,-31.2199,-52.0854,0.398026078698698,2.91831123356298,2.15796867842716,5.98977763964001,3.58078294659351,9598
"37195","Argentina",9633,-33.5737,-63.6682,0.757871836728915,2.81111199679602,1.63340795959893,5.78923793550226,3.80950249718057,9633
"37256","Brazil",9702,-24.0972,-47.5011,0.463425788079784,2.86256615210112,2.19557643947919,5.98977763964001,3.58078294659351,9702
"37277","France",9730,47.8586,1.01054,0.988670484763146,2.76709178658647,2.41749497275652,5.83682522770016,4.39150652613484,9730
"37307","Mozambique",9775,-12.9825,36.9432,0.279139138133482,2.87408127256162,0.631447758009963,2.72916478969277,2.50009459561958,9775
"37336","Congo DRC",9799,4.08244,27.0617,0.0712304115692719,2.94945390296079,0.83589905145898,0,2.26709515600535,9799
"37382","Turkmenistan",9863,38.6973,58.5027,0.0131494418629504,2.22010808804005,1.69006647209211,4.83241310188512,2.88553797188383,9863
"37396","Senegal",9883,15.6418,-16.0574,0.0358029905434751,2.52475919615272,1.18891420577883,3.45255306322893,2.82856122367243,9883
"37406","Chad",9899,11.2468,17.1802,0.264122392983807,2.75633946901558,0.647433688444645,2.46982201597816,2.33187050378788,9899
"1","Russian Federation",10009,55.6394,52.2145,0.509848145060197,2.23145138510747,1.33753569837953,5.32502074550366,3.33487843404016,10009
"3","Georgia",10031,43.4523,42.333,0.47725528438391,2.4611929253829,1.3955796612652,4.33380987485523,2.91491025581416,10031
"4","Georgia",10031,43.4523,42.333,0.47725528438391,2.4611929253829,1.3955796612652,4.33380987485523,2.91491025581416,10031
"5","Sudan",10071,14.7695,29.7566,0.018336354023322,2.26131952446378,1.04138364502709,3.72320931040511,2.58970408801578,10071
"8","Bosnia and Herzegovina",10155,44.7535,15.3926,0.77910871264554,2.58769760515206,2.16986722770629,0,3.16927450599899,10155
"14","Mexico",10290,25.7674,-100.499,0.360677595114156,2.5624097088151,2.049355613671,5.19781516944518,3.82053390533369,10290
"16","Congo DRC",10312,-4.0497,26.1634,0.140577223906984,2.93596586142453,0.863203554343986,0,2.26709515600535,10312
"18","Argentina",10340,-31.2885,-61.8715,0.830298371043557,2.8495565077699,1.73031184076431,5.78923793550226,3.80950249718057,10340
"25","Argentina",10392,-24.9215,-60.9732,0.331941018045651,2.78758907720635,1.49457374560156,5.78923793550226,3.80950249718057,10392
"27","Brazil",10452,-30.5139,-56.4816,0.366285253399092,2.98453802858411,1.90472583442056,5.98977763964001,3.58078294659351,10452
"29","Turkey",10460,38.6973,35.1465,0.422824070013976,2.70599599969174,2.1204243745774,5.33782451404581,3.5953428256262,10460
"30","China",10505,28.9746,112.402,0.5234691145286,2.86385548605968,2.28221038195,6.95136909386879,2.99627669770714,10505
"31","Myanmar",10514,13.8937,98.9269,0.447312123480989,2.9790915443432,1.83399220271332,3.59228781595213,2.23757342070395,10514
"33","China",10537,38.6973,94.4353,0.296225069785793,2.07166287696574,2.18165774557965,6.95136909386879,2.99627669770714,10537
"35","Canada",10592,42.7943,-81.6345,0.928663080276067,2.80892399970844,2.32136916457599,5.43420630841758,4.37324138608759,10592
"39","China",10604,26.5779,115.995,0.41910254891784,2.91240869952504,2.21387680168445,6.95136909386879,2.99627669770714,10604
"42","Australia",10640,-25.7378,144.741,0.142063670020045,2.56598126724819,1.60336700161414,5.36316241230006,4.33107201983724,10640
"43","Austria",10642,48.4596,16.2819,0.959684726806149,2.70892144039987,2.40382014219171,4.3730775921749,4.43130692560771,10642
"46","South Africa",10693,-25.7378,28.8583,0.699403046102027,2.67668000365135,1.99574900660007,5.25389021628127,3.49225402986176,10693
"48","Ethiopia",10708,9.46803,36.0448,0.160777910789021,2.86816143389972,2.33496501541741,3.63648789635337,2.09437779351545,10708
"52","Brazil",10819,-16.4788,-46.6002,0.642595017206032,2.88628252548793,2.08571483259455,5.98977763964001,3.58078294659351,10819
"53","Peru",10834,-10.2475,-77.8404,0.420184340730926,2.19613010840203,1.86392001533338,4.21937492462626,3.31522015660823,10834
"54","Australia",10846,-21.6022,147.436,0.222039390058585,2.65310909797401,1.62783738772629,5.36316241230006,4.33107201983724,10846
"57","Argentina",10896,-35.0834,-58.2962,0.800852406170606,2.91684232111463,1.86334983307513,5.78923793550226,3.80950249718057,10896
"58","China",10902,35.826,79.164,0.523427376834122,1.81080038533791,2.32148516735332,6.95136909386879,2.99627669770714,10902
"60","Peru",10925,-4.0497,-75.3463,0.100198899393155,2.91813491405314,1.80156961401345,4.21937492462626,3.31522015660823,10925
"63","Argentina",10951,-30.5139,-63.6682,0.751856164922196,2.75740054816544,1.68357864707496,5.78923793550226,3.80950249718057,10951
"67","New Zealand",11003,-39.7813,174.668,0.674610658451519,2.86222369400539,2.67150650630104,4.37781602917206,4.21124915324027,11003
"68","Argentina",11033,-21.6022,-62.7698,0.168779487425128,2.58859180599344,1.33714164815757,5.78923793550226,3.80950249718057,11033
"72","Mexico",11085,19.6531,-96.4226,0.601960638250281,2.93801313412622,1.77127941813227,5.19781516944518,3.82053390533369,11085
"78","Ukraine",11152,50.7932,35.1465,0.585428296200789,2.52366906213593,1.38647253966643,5.28195781643865,2.91918067636586,11152
"80","Israel",11164,31.776,34.6554,0.816312823132473,1.72767678349829,2.71742673915801,4.39266178629079,4.29150068100223,11164
"81","Afghanistan",11183,32.0845,64.7909,0.28319841066048,1.80684593069196,0.547050685342194,0,2.26964184190232,11183
"83","Bolivia",11226,-12.1,-65.4648,0.33894943461723,2.9428580832626,1.33746708730654,4.4215710245264,2.98847132047518,11226
"84","Cameroon",11233,4.98391,12.6886,0.245403620300289,2.94902387385782,1.66870240667883,3.65791593682995,2.86238456188045,11233
"88","Russian Federation",11260,53.0152,45.9263,0.523773568542155,2.31398641910992,1.35013000022397,5.32502074550366,3.33487843404016,11260
"89","Argentina",11267,-37.9641,-63.6682,0.888119172799256,2.81401360618071,1.47348311103074,5.78923793550226,3.80950249718057,11267
"92","United States",11332,29.8818,-94.2616,0.671598062594347,2.95818832882666,2.15629830291153,6.47257508985315,4.55253120853509,11332
"93","Papua New Guinea",11339,-6.54458,147.405,0.814913195241665,3.05159119111194,1.2423466393237,2.8668778143375,2.79622643974621,11339
"98","Argentina",11425,-35.0643,-59.1766,0.888119212975669,2.90801562002599,1.92757181749974,5.78923793550226,3.80950249718057,11425
"99","Spain",11455,37.9899,-2.58272,1.03069899721771,2.41186011247457,2.57082365822873,5.40708143378234,4.21334781739129,11455
"102","Afghanistan",11486,33.601,68.3842,0.32645535474995,2.17579818368461,0.568594973577314,0,2.26964184190232,11486
"106","Argentina",11570,-26.5486,-60.9732,0.808195661781353,2.84925484392071,2.06802149398513,5.78923793550226,3.80950249718057,11570
"108","Central African Republic",11588,6.78286,25.2651,0.292931746858759,2.86015790462974,0.736084554719272,2.20951501454263,2.43334291583504,11588
"110","Mexico",11607,24.9512,-101.397,0.203076206817144,2.48299686788354,2.21901957818882,5.19781516944518,3.82053390533369,11607
"119","Congo DRC",11765,3.17995,26.1634,0.0138503600023476,2.92937178335097,1.22207694033115,0,2.26709515600535,11765
"122","Bolivia",11784,-10.3264,-68.1597,0.271575222912684,2.89867458668028,1.81725960754304,4.4215710245264,2.98847132047518,11784
"123","Russian Federation",11832,55.6394,75.5707,0.530199711654681,2.33495013899867,1.30485268754612,5.32502074550366,3.33487843404016,11832
"128","Congo",11870,1.37279,18.0785,0.0370649208234482,3.00343232100923,1.2628039852487,1.85125834871908,2.93941686176546,11870
"136","Turkey",11956,38.6973,44.1297,0.49042804848209,2.50167044545026,2.03332681255237,5.33782451404581,3.5953428256262,11956
"138","Mexico",11966,24.1295,-100.499,0.227389204755466,2.49040164990979,2.22783789745063,5.19781516944518,3.82053390533369,11966
"140","Brazil",11986,-20.5422,-40.5762,0.416280838325436,2.87799488433805,2.13916807634502,5.98977763964001,3.58078294659351,11986
"141","Chad",11992,13.0145,18.9768,0.190943053260148,2.59293641208643,0.590210298256745,2.46982201597816,2.33187050378788,11992
"149","Bolivia",12142,-14.7378,-62.7698,0.0566983599917297,2.94304970048193,0.629454358182717,4.4215710245264,2.98847132047518,12142
"156","Peru",12187,-5.85147,-77.1429,0.281262173789517,2.87625049669183,1.90884532955642,4.21937492462626,3.31522015660823,12187
"157","Indonesia",12215,-2.59484,134.566,0.331968424661651,3.02256582776131,1.6651660006819,4.0484418035504,2.91077933629609,12215
"166","Russian Federation",12346,55.1279,93.537,0.0261563822407028,1.88739623932915,1.29837542512186,5.32502074550366,3.33487843404016,12346
"168","China",12392,47.2505,123.181,0.755837305634032,2.54743037898418,2.28934732285391,6.95136909386879,2.99627669770714,12392
"169","China",12402,42.1292,123.181,0.855114929397242,2.63617733619871,2.43798396745123,6.95136909386879,2.99627669770714,12402
"170","China",12408,43.4523,82.7572,0.886477438265377,1.57801124190754,2.36740154098562,6.95136909386879,2.99627669770714,12408
"174","Indonesia",12472,-2.61169,106.641,0.482229971381462,3.0187599218103,1.73092944225059,4.0484418035504,2.91077933629609,12472
"181","Australia",12532,-31.2885,146.538,0.731714778678339,2.4691116319071,1.77431838768672,5.36316241230006,4.33107201983724,12532
"183","Kazakhstan",12565,50.7932,80.9606,0.104291969216904,2.39928217735975,0.834076384524547,4.50851625226694,3.17598650936112,12565
"184","Argentina",12570,-23.2723,-64.5665,0.353379909181989,2.7494648426677,1.47612792753751,5.78923793550226,3.80950249718057,12570
"187","Mozambique",12618,-16.4788,32.4516,0.295159726769786,2.76116237232384,1.69513668647995,2.72916478969277,2.50009459561958,12618
"195","Argentina",12737,-21.6022,-63.6682,0.260760836775188,2.69282070057722,1.38022851235496,5.78923793550226,3.80950249718057,12737
"204","China",12857,24.1295,115.097,0.522160871400061,2.92633019487172,2.30184600641762,6.95136909386879,2.99627669770714,12857
"206","Dominican Republic",12862,18.3159,-71.6852,0.318985450338459,2.85620364580087,1.87689537820771,4.48797221209359,3.43826317827967,12862
"208","Costa Rica",12886,9.67151,-84.2271,0.404487521373881,2.96073684946162,1.82195344732327,4.948994569896,3.57794255687113,12886
"210","Burkina Faso",12897,13.8937,-2.58272,0.255370740331282,2.68905503415811,0.970702474424976,2.68484536164441,2.45136741350565,12897
"220","Russian Federation",13134,57.6193,96.232,0.0788795509070101,2.21163216960211,1.2914437968619,5.32502074550366,3.33487843404016,13134
"223","South Africa",13172,-29.733,25.2651,0.611246184834274,2.56448288601045,1.97406201044681,5.25389021628127,3.49225402986176,13172
"224","Colombia",13182,7.6799,-73.5496,0.406936916901815,2.99355300297675,1.99319806111477,5.6784582838221,3.39165397941092,13182
"227","India",13231,28.9746,96.232,0.480552530710462,2.86369629760033,1.85937278999957,5.50520154772776,2.65874601931954,13231
"229","Madagascar",13286,-19.9125,46.8246,0.248581892312853,2.85904353621513,1.06547351207542,2.94694327069783,2.49680172397732,13286
"234","South Africa",13354,-28.6605,32.1298,0.54900325736387,2.80337988138925,0.473985493450026,5.25389021628127,3.49225402986176,13354
"10108","Brazil",5018,-16.4788,-53.7867,0.628805714521827,2.90221016709914,2.08158243585174,5.98977763964001,3.58078294659351,5018
"11021","Russian Federation",5126,48.4596,133.063,0.497837972973226,2.63243318817209,1.30920006365585,5.32502074550366,3.33487843404016,5126
"13834","Malaysia",5457,3.20468,101.672,0.569956086767339,3.02387317180863,2.04355984767601,5.44066196744929,3.60183553935009,5457
