"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","soybean_HgHa","AET_mean","soybean_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"88","Russian Federation",11260,53.0152,45.9263,0.283395465809858,2.31398641910992,1.14198411373602,5.32502074550366,3.33487843404016,11260
"89","Argentina",11267,-37.9641,-63.6682,0.557494482785944,2.81401360618071,1.23212429618454,5.78923793550226,3.80950249718057,11267
"92","United States",11332,29.8818,-94.2616,0.333010776681494,2.95818832882666,1.95156116759903,6.47257508985315,4.55253120853509,11332
"98","Argentina",11425,-35.0643,-59.1766,0.557494482785944,2.90801562002599,1.80489226844398,5.78923793550226,3.80950249718057,11425
"99","Spain",11455,37.9899,-2.58272,0.445365190092433,2.41186011247457,1.86742873227132,5.40708143378234,4.21334781739129,11455
"106","Argentina",11570,-26.5486,-60.9732,0.533413052815808,2.84925484392071,1.98304864094119,5.78923793550226,3.80950249718057,11570
"119","Congo DRC",11765,3.17995,26.1634,0.00640844670321515,2.92937178335097,0.539479876947409,0,2.26709515600535,11765
"123","Russian Federation",11832,55.6394,75.5707,0.2878017294825,2.33495013899867,1.06632428025888,5.32502074550366,3.33487843404016,11832
"128","Congo",11870,1.37279,18.0785,0.02501597161034,3.00343232100923,0.675344071660802,1.85125834871908,2.93941686176546,11870
"136","Turkey",11956,38.6973,44.1297,0.0650626466473096,2.50167044545026,1.33758280019871,5.33782451404581,3.5953428256262,11956
"149","Bolivia",12142,-14.7378,-62.7698,0.0332288273267099,2.94304970048193,0.636837983621735,4.4215710245264,2.98847132047518,12142
"156","Peru",12187,-5.85147,-77.1429,0.323939272175677,2.87625049669183,1.40699752480978,4.21937492462626,3.31522015660823,12187
"157","Indonesia",12215,-2.59484,134.566,0.18073280081031,3.02256582776131,0.94546529560948,4.0484418035504,2.91077933629609,12215
"166","Russian Federation",12346,55.1279,93.537,0.0104761765844885,1.88739623932915,1.05504417037261,5.32502074550366,3.33487843404016,12346
"168","China",12392,47.2505,123.181,0.42526611448494,2.54743037898418,2.11285326825383,6.95136909386879,2.99627669770714,12392
"169","China",12402,42.1292,123.181,0.415025598638465,2.63617733619871,2.26384586544969,6.95136909386879,2.99627669770714,12402
"170","China",12408,43.4523,82.7572,0.514893262593726,1.57801124190754,2.08975026562295,6.95136909386879,2.99627669770714,12408
"171","Latvia",12445,56.6424,22.5701,0.0539012327387515,2.66567589744156,2.22040427474837,3.39724458101039,3.55219028830686,12445
"174","Indonesia",12472,-2.61169,106.641,0.225265825803814,3.0187599218103,1.0385344084954,4.0484418035504,2.91077933629609,12472
"181","Australia",12532,-31.2885,146.538,0.42881372796076,2.4691116319071,1.43972433987681,5.36316241230006,4.33107201983724,12532
"183","Kazakhstan",12565,50.7932,80.9606,0.34431570317643,2.39928217735975,0.642413851740414,4.50851625226694,3.17598650936112,12565
"184","Argentina",12570,-23.2723,-64.5665,0.395318035485345,2.7494648426677,1.43576848645437,5.78923793550226,3.80950249718057,12570
"187","Mozambique",12618,-16.4788,32.4516,0.128590429633225,2.76116237232384,0.849256174211492,2.72916478969277,2.50009459561958,12618
"195","Argentina",12737,-21.6022,-63.6682,0.255450376684082,2.69282070057722,1.01133554369348,5.78923793550226,3.80950249718057,12737
"204","China",12857,24.1295,115.097,0.408522800271354,2.92633019487172,2.31549625409002,6.95136909386879,2.99627669770714,12857
"210","Burkina Faso",12897,13.8937,-2.58272,0.258292599864794,2.68905503415811,0.772013857670036,2.68484536164441,2.45136741350565,12897
"220","Russian Federation",13134,57.6193,96.232,0.0327530301508081,2.21163216960211,1.04283187879052,5.32502074550366,3.33487843404016,13134
"223","South Africa",13172,-29.733,25.2651,0.189491931001146,2.56448288601045,1.15157436214366,5.25389021628127,3.49225402986176,13172
"224","Colombia",13182,7.6799,-73.5496,0.463966666092923,2.99355300297675,1.57092713265434,5.6784582838221,3.39165397941092,13182
"227","India",13231,28.9746,96.232,0.556280534320699,2.86369629760033,1.8096356576833,5.50520154772776,2.65874601931954,13231
"229","Madagascar",13286,-19.9125,46.8246,0.252246058004939,2.85904353621513,0.267074637240486,2.94694327069783,2.49680172397732,13286
"234","South Africa",13354,-28.6605,32.1298,0.352696998139717,2.80337988138925,1.1010097747132,5.25389021628127,3.49225402986176,13354
"10108","Brazil",5018,-16.4788,-53.7867,0.574754626817978,2.90221016709914,2.09640886361069,5.98977763964001,3.58078294659351,5018
"11021","Russian Federation",5126,48.4596,133.063,0.265821972015969,2.63243318817209,1.48581035549281,5.32502074550366,3.33487843404016,5126
"22537","Brazil",6540,-2.24386,-51.9901,0.0159892058744882,2.95091514056288,1.6717230679291,5.98977763964001,3.58078294659351,6540
"23716","Brazil",6694,-4.95121,-53.7867,0.103046420227228,2.93538429188915,1.68963794161957,5.98977763964001,3.58078294659351,6694
"25901","South Africa",6990,-34.0049,22.5553,0.276660838459376,2.28826786114644,1.06782508902,5.25389021628127,3.49225402986176,6990
"26024","Indonesia",7007,3.04496,117.507,0.195940543597201,3.05708622283533,0.973219536885031,4.0484418035504,2.91077933629609,7007
"29259","Indonesia",7473,4.08244,115.995,0.19653748106576,3.04333069442775,1.0205737097594,4.0484418035504,2.91077933629609,7473
"29950","Brazil",7583,-5.85147,-56.4816,0.0351818678375217,2.95495426076334,1.67530356706449,5.98977763964001,3.58078294659351,7583
"30659","Brazil",7699,-8.54258,-57.38,0.11062438110141,2.94370645301627,1.93369855448109,5.98977763964001,3.58078294659351,7699
"32454","Thailand",8005,14.7695,100.724,0.365159630196669,2.93242695276877,1.31888180152773,5.32023770690539,3.32253163472896,8005
"32814","Brazil",8075,-12.1,-44.8035,0.422064378658558,2.88212117213001,1.88316554840552,5.98977763964001,3.58078294659351,8075
"33066","Russian Federation",8123,59.9502,54.0111,0.0547224623034454,2.44833357643858,1.08713262437928,5.32502074550366,3.33487843404016,8123
"33309","Russian Federation",8173,49.0536,136.656,0.164414822211398,2.63644013236678,1.06830883430451,5.32502074550366,3.33487843404016,8173
"33901","Liberia",8295,7.6799,-11.5659,0.00367146527243085,2.98529278826692,0.457963061511591,0,2.46505043231503,8295
"36434","China",9138,40.7776,89.0454,0.00565232307129213,1.90582799204761,2.08880949672178,6.95136909386879,2.99627669770714,9138
"37426","Brazil",9924,-17.3436,-51.0917,0.565456744689143,2.9103400793844,2.07656167123421,5.98977763964001,3.58078294659351,9924
"71","Brazil",11078,-13.8618,-52.8884,0.495621826667637,2.91386113796408,2.11230722042555,5.98977763964001,3.58078294659351,11078
"73","Canada",11102,50.2203,-74.4479,0.0120623102545358,2.67642141004692,1.66537803033735,5.43420630841758,4.37324138608759,11102
"91","Brazil",11285,-17.3436,-54.685,0.543794995889432,2.92816563319996,2.11385933592646,5.98977763964001,3.58078294659351,11285
"104","Russian Federation",11502,57.1341,53.1128,0.214276018559261,2.28860715629459,1.10999808020172,5.32502074550366,3.33487843404016,11502
"125","Brazil",11847,-13.8618,-58.2783,0.504711058233462,2.95196309841622,2.11697881390006,5.98977763964001,3.58078294659351,11847
"173","Brazil",12458,-12.1,-55.5833,0.572501816433755,2.94141381542063,2.0145273366314,5.98977763964001,3.58078294659351,12458
"228","Indonesia",13254,-4.9861,119.748,0.336284771397224,2.95377694447553,1.74805796766745,4.0484418035504,2.91077933629609,13254
"243","Tajikistan",13490,38.6973,72.8758,0.000175436903091215,2.36476869097153,0.551427444328424,3.56726169235387,2.26751551150824,13490
"245","Peru",13526,-13.8618,-73.5496,0.401400537507102,2.73196988614498,1.40368017268803,4.21937492462626,3.31522015660823,13526
"248","Vietnam",13553,9.62272,106.03,0.281468740628173,2.96018470993657,1.6729545360517,5.15992795289598,2.59766308039662,13553
"250","Brazil",13562,-23.2723,-50.1934,0.525118739055032,2.8993334909164,2.07536945926006,5.98977763964001,3.58078294659351,13562
"256","France",13646,47.4111,-2.35468,0.281458619094586,2.77637252023923,1.83004057255239,5.83682522770016,4.39150652613484,13646
"257","Argentina",13670,-34.3223,-63.6682,0.527041616731134,2.81921283998829,1.52853058222962,5.78923793550226,3.80950249718057,13670
"259","Uruguay",13679,-34.2178,-53.97,0.374492984957052,2.90929330249913,1.36702551497909,4.50852971897129,3.79013738663213,13679
"264","Russian Federation",13778,56.6424,69.2825,0.2878017294825,2.22497062647912,1.07473874433495,5.32502074550366,3.33487843404016,13778
"267","China",13862,32.846,91.7404,0.293731988108788,2.48705416256416,1.9670322827485,6.95136909386879,2.99627669770714,13862
"268","United States",13892,40.7776,-92.4142,0.568911848962266,2.8773747743635,2.14900662075979,6.47257508985315,4.55253120853509,13892
"271","China",13947,42.7943,89.9438,0.178323817945879,1.44720419113526,2.0887520361124,6.95136909386879,2.99627669770714,13947
"272","Australia",13959,-32.8185,151.029,0.0450193779273774,2.78341860494695,1.44302855463616,5.36316241230006,4.33107201983724,13959
"274","Mexico",14021,19.9433,-103.194,0.0459397587513008,2.79561522379658,1.31579505295996,5.19781516944518,3.82053390533369,14021
"277","Kazakhstan",14064,50.7932,54.0111,0.295567099962479,2.10307032176181,0.779774023912593,4.50851625226694,3.17598650936112,14064
"278","Kazakhstan",14064,50.7932,54.0111,0.295567099962479,2.10307032176181,0.779774023912593,4.50851625226694,3.17598650936112,14064
"279","Kazakhstan",14077,52.47,62.096,0.352182518111362,2.00219178324145,0.662909235653662,4.50851625226694,3.17598650936112,14077
"280","Pakistan",14095,30.5421,68.3842,0.327745833647206,2.0232034503382,1.95864270734888,5.06566932773143,2.7175806602292,14095
"281","Russian Federation",14126,50.7932,90.8421,0.0756338462678135,2.04319848589043,1.04675294089895,5.32502074550366,3.33487843404016,14126
"284","Nigeria",14187,10.3587,9.99369,0.20797538241943,2.85368553962039,0.857669705833667,0,2.77291888787602,14187
"285","Congo DRC",14193,-4.95121,24.3667,0.0118419623283028,2.90701285718287,0.662163924791071,0,2.26709515600535,14193
"286","Indonesia",14204,-1.42412,104.157,0.209323904642834,3.00560178961999,1.11620125206745,4.0484418035504,2.91077933629609,14204
"288","Bolivia",14210,-16.4788,-65.4648,0.0134874558748156,3.02491182653484,0.550586935280216,4.4215710245264,2.98847132047518,14210
"290","Panama",14238,7.71547,-80.6927,0.218152599882711,3.00220850127313,1.52302316969284,4.18610837981321,3.60677818868824,14238
"297","Kazakhstan",14361,47.8586,51.3162,0.0378827984660922,2.00776301387605,0.64605951980782,4.50851625226694,3.17598650936112,14361
"298","Argentina",14367,-36.5279,-59.1766,0.557494482785944,2.91626903634598,1.8927019868655,5.78923793550226,3.80950249718057,14367
"300","Zambia",14381,-15.6102,29.7566,0.224588704155045,2.78267307138217,1.16507244954017,4.06785166051235,2.58561693011275,14381
"301","Congo DRC",14389,4.98391,27.0617,0.0179171623678501,2.93447139718766,0.581021855284161,0,2.26709515600535,14389
"302","Russian Federation",14397,59.9502,89.9438,0.0504165858109733,2.39193750930329,1.04481121659471,5.32502074550366,3.33487843404016,14397
"304","Argentina",14445,-29.733,-58.2783,0.479395788681949,2.95617129008373,1.05703005562448,5.78923793550226,3.80950249718057,14445
"305","China",14479,26.5779,114.198,0.420090148934045,2.86893468258595,2.0053001887738,6.95136909386879,2.99627669770714,14479
"313","United States",14624,35.826,-78.9395,0.369452262689133,2.95485675090128,2.24794556460595,6.47257508985315,4.55253120853509,14624
"316","Kazakhstan",14685,44.7469,66.5876,0.2038371466831,2.32852521774206,0.539481961499714,4.50851625226694,3.17598650936112,14685
"317","Pakistan",14704,32.846,71.0791,0.352182518111362,2.22688363490313,2.00850827682397,5.06566932773143,2.7175806602292,14704
"320","Canada",14824,52.47,-106.787,0.127104803550413,2.38244589065203,1.52392534434169,5.43420630841758,4.37324138608759,14824
"323","Indonesia",14882,-1.33998,114.198,0.300443034553779,3.00880920911834,1.15340403719238,4.0484418035504,2.91077933629609,14882
"333","Argentina",15035,-35.7995,-61.8715,0.557494482785944,2.87202092497472,1.775460559823,5.78923793550226,3.80950249718057,15035
"347","Tanzania",15260,-4.0497,31.5533,0.114783041835166,2.86751133041407,0.553687849551133,1.7481880270062,2.58899405288781,15260
"358","Zimbabwe",15346,-18.2042,31.5533,0.417406296318793,2.77412576814003,0.92403744839838,4.31363525361033,2.75739439046715,15346
"363","Kazakhstan",15414,54.0851,62.096,0.310339219515363,2.02292154074612,1.00267024437437,4.50851625226694,3.17598650936112,15414
"367","Kenya",15457,4.98391,36.0448,0.372182493205371,2.89212442956802,0.728205084822197,4.28046454662692,2.62407708852023,15457
"368","China",15477,26.5779,99.8252,0.415279558582979,2.79336625674019,2.2480641097935,6.95136909386879,2.99627669770714,15477
"373","Russian Federation",15623,56.1441,68.3842,0.2878017294825,2.2300381546318,1.07813552722983,5.32502074550366,3.33487843404016,15623
"375","China",15681,29.7614,98.0286,0.501211275943431,2.5110154963055,1.97053423034718,6.95136909386879,2.99627669770714,15681
"376","Bolivia",15694,-19.9125,-65.4648,0.123099858760217,2.47651333411839,0.44681268734841,4.4215710245264,2.98847132047518,15694
"378","Peru",15711,-8.54258,-75.3463,0.242661870921966,2.96133067726424,1.41125624014928,4.21937492462626,3.31522015660823,15711
"383","Russian Federation",15793,56.1441,82.7572,0.110910222526172,2.43135418962947,1.0662276854139,5.32502074550366,3.33487843404016,15793
"392","South Africa",15917,-28.1528,29.7566,0.413021970092622,2.76830327617777,1.18704825215617,5.25389021628127,3.49225402986176,15917
"394","Argentina",15949,-29.733,-64.5665,0.50540463445826,2.70679903481662,1.27059271527733,5.78923793550226,3.80950249718057,15949
"396","Mozambique",16044,-11.2146,37.8415,0.073884909001974,2.81374178211443,0.482805431314393,2.72916478969277,2.50009459561958,16044
"398","Zambia",16052,-14.7378,29.7566,0.388811649780751,2.81260502541705,1.23171750206261,4.06785166051235,2.58561693011275,16052
"399","Indonesia",16072,-8.25308,137.836,0.183703325136795,3.03472869770641,1.01168116201632,4.0484418035504,2.91077933629609,16072
"407","Argentina",16181,-36.5279,-64.5665,0.550771060169067,2.76789761601809,0.955398736469949,5.78923793550226,3.80950249718057,16181
"411","Kazakhstan",16270,46.6353,50.4179,0.0652199703162652,2.12959591365749,0.612583199793963,4.50851625226694,3.17598650936112,16270
"413","Ecuador",16290,-2.24386,-76.2446,0.0436999664959285,2.89514618937599,1.29723034113732,5.00241662707248,3.30639568540983,16290
"415","Tanzania",16297,-5.85147,30.6549,0.147899268723214,2.84295081201915,0.627844067119878,1.7481880270062,2.58899405288781,16297
"419","Uganda",16335,1.37279,31.5533,0.253647126287821,2.94875634372602,0.708296606221974,2.79028516403324,2.42066321182124,16335
"420","Kenya",16370,-2.24386,36.0448,0.073884909001974,2.68093953924712,0.485596687283932,4.28046454662692,2.62407708852023,16370
"421","Greece",16426,37.3234,27.323,0.0567276245552849,2.70894670491057,1.69997108883988,4.86861505347097,4.14310934368233,16426
"422","Greece",16426,37.3234,27.323,0.0567276245552849,2.70894670491057,1.69997108883988,4.86861505347097,4.14310934368233,16426
"423","United States",16452,47.8586,-102.296,0.414103296931528,2.53774790572982,1.68146689135581,6.47257508985315,4.55253120853509,16452
"426","Colombia",16515,4.08244,-76.2446,0.536455923213341,2.95960066059269,1.51778185586809,5.6784582838221,3.39165397941092,16515
"428","Bolivia",16530,-19.0606,-63.6682,0.430876164678461,2.70705792565275,1.45922045226505,4.4215710245264,2.98847132047518,16530
"433","Cameroon",16587,7.6799,13.587,0.210941629571522,2.87852350521641,1.15397114566348,3.65791593682995,2.86238456188045,16587
"436","Nepal",16600,28.9746,85.4522,0.675525214330216,2.69335263047751,1.94507513410441,2.89376176205794,2.36517910349145,16600
"440","Indonesia",16682,4.23197,126.773,0.163711641235636,3.03365188513986,0.853090306099261,4.0484418035504,2.91077933629609,16682
"441","Indonesia",16685,-6.66223,138.74,0.188061365918776,3.06711072706316,1.02278693494237,4.0484418035504,2.91077933629609,16685
"444","China",16724,24.131,116.892,0.469423766769414,2.92103274635045,2.256536076222,6.95136909386879,2.99627669770714,16724
"447","Colombia",16770,5.88412,-74.4479,0.514172773835306,3.02009850099936,1.58027795039357,5.6784582838221,3.39165397941092,16770
"454","Mozambique",16894,-15.6102,30.6549,0.0541762663906117,2.77697560058029,0.980251650559666,2.72916478969277,2.50009459561958,16894
"458","Australia",16915,-28.9459,147.436,0.0136576739626128,2.54778202853989,1.37196316663006,5.36316241230006,4.33107201983724,16915
"461","Russian Federation",16953,56.6424,43.2314,0.240192537823266,2.48429136354449,1.13977199600614,5.32502074550366,3.33487843404016,16953
"462","Philippines",16970,15.6798,121.244,0.0678828965703462,2.98142487026649,0.772686395258297,5.07753141635459,3.02038699518645,16970
"465","United States",17023,45.3835,-97.8041,0.506731120558564,2.70114892706863,1.86006128266727,6.47257508985315,4.55253120853509,17023
"478","Brazil",17157,-21.6022,-45.7019,0.452445263782006,2.87159378252323,1.97185123559419,5.98977763964001,3.58078294659351,17157
"483","China",17281,37.9899,102.52,0.536449366673346,2.54778935156847,2.00468695731068,6.95136909386879,2.99627669770714,17281
