"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","wheat_HgHa","AET_mean","wheat_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"36714","Chile",9286,-37.2494,-72.6513,0.612632026465835,2.59560118726503,2.41528075121479,4.98465330797233,3.69928062050879,9286
"36724","Malawi",9291,-12.9825,34.2482,0.129225855890302,2.82194026729545,1.44368720876363,3.01367969729119,2.32172481869042,9291
"36827","Lebanon",9349,34.3084,36.1211,0.48847027870075,2.293717612249,2.35204250795718,4.10424804699044,3.65585811481178,9349
"36846","Turkey",9368,40.7691,30.6481,0.503566146509852,2.62590624716546,2.14416694362079,5.33782451404581,3.5953428256262,9368
"36968","Mexico",9452,26.5739,-112.189,0.740052417096466,2.17743342774339,2.12399458032785,5.19781516944518,3.82053390533369,9452
"37001","Sudan",9482,10.3587,27.96,0.0268078205653775,2.75804407631568,0.672917737303697,3.72320931040511,2.58970408801578,9482
"37020","Australia",9494,-16.5779,124.097,0.0579358960836163,2.90793893530129,1.28383432900305,5.36316241230006,4.33107201983724,9494
"37055","United States",9522,44.1032,-101.397,0.453422421385902,2.52838099709308,2.01274364398009,6.47257508985315,4.55253120853509,9522
"37132","Kazakhstan",9585,41.457,68.3842,0.0114686283007256,2.5242337993653,1.27915899016366,4.50851625226694,3.17598650936112,9585
"37154","Brazil",9598,-31.2199,-52.0854,0.137879755093862,2.91831123356298,1.82461914338132,5.98977763964001,3.58078294659351,9598
"37195","Argentina",9633,-33.5737,-63.6682,0.47110256793611,2.81111199679602,1.76169920808831,5.78923793550226,3.80950249718057,9633
"37256","Brazil",9702,-24.0972,-47.5011,0.111505371655801,2.86256615210112,1.86230920910015,5.98977763964001,3.58078294659351,9702
"37277","France",9730,47.8586,1.01054,0.899458195417239,2.76709178658647,2.25868221431677,5.83682522770016,4.39150652613484,9730
"37307","Mozambique",9775,-12.9825,36.9432,0.263833247475808,2.87408127256162,0.651313560516134,2.72916478969277,2.50009459561958,9775
"37336","Congo DRC",9799,4.08244,27.0617,0.110940257204268,2.94945390296079,0.561448899215487,0,2.26709515600535,9799
"37382","Turkmenistan",9863,38.6973,58.5027,0.0383110087020744,2.22010808804005,1.76595721770466,4.83241310188512,2.88553797188383,9863
"37406","Chad",9899,11.2468,17.1802,0.43802892562056,2.75633946901558,0.695937127901952,2.46982201597816,2.33187050378788,9899
"1","Russian Federation",10009,55.6394,52.2145,0.463495795692029,2.23145138510747,1.49239359174171,5.32502074550366,3.33487843404016,10009
"3","Georgia",10031,43.4523,42.333,0.51354348505154,2.4611929253829,1.53640899582466,4.33380987485523,2.91491025581416,10031
"4","Georgia",10031,43.4523,42.333,0.51354348505154,2.4611929253829,1.53640899582466,4.33380987485523,2.91491025581416,10031
"8","Bosnia and Herzegovina",10155,44.7535,15.3926,0.629707588322013,2.58769760515206,2.1755966452875,0,3.16927450599899,10155
"14","Mexico",10290,25.7674,-100.499,0.479958992617486,2.5624097088151,2.1470012555137,5.19781516944518,3.82053390533369,10290
"16","Congo DRC",10312,-4.0497,26.1634,0.207137525042129,2.93596586142453,0.577029316708018,0,2.26709515600535,10312
"18","Argentina",10340,-31.2885,-61.8715,0.504193023628518,2.8495565077699,1.83580039023716,5.78923793550226,3.80950249718057,10340
"20","Finland",10367,60.4335,22.6153,0.495666751375795,2.58238806909776,2.14342633855747,3.96189547366785,4.4240457227584,10367
"25","Argentina",10392,-24.9215,-60.9732,0.287701617319838,2.78758907720635,1.66281160533863,5.78923793550226,3.80950249718057,10392
"26","United States",10414,47.2505,-114.872,0.318021337699789,2.26397404086327,1.8644714328495,6.47257508985315,4.55253120853509,10414
"27","Brazil",10452,-30.5139,-56.4816,0.304650244018509,2.98453802858411,1.93646721920667,5.98977763964001,3.58078294659351,10452
"29","Turkey",10460,38.6973,35.1465,0.417034557419104,2.70599599969174,1.92247564197614,5.33782451404581,3.5953428256262,10460
"30","China",10505,28.9746,112.402,0.387183589664996,2.86385548605968,2.12780329166279,6.95136909386879,2.99627669770714,10505
"31","Myanmar",10514,13.8937,98.9269,0.285455010483932,2.9790915443432,1.94428164924875,3.59228781595213,2.23757342070395,10514
"33","China",10537,38.6973,94.4353,0.286505457377687,2.07166287696574,2.18592372296781,6.95136909386879,2.99627669770714,10537
"35","Canada",10592,42.7943,-81.6345,0.710473125886862,2.80892399970844,1.92191504411615,5.43420630841758,4.37324138608759,10592
"39","China",10604,26.5779,115.995,0.423203362784604,2.91240869952504,2.20454326717585,6.95136909386879,2.99627669770714,10604
"42","Australia",10640,-25.7378,144.741,0.055884816676241,2.56598126724819,1.64227399610576,5.36316241230006,4.33107201983724,10640
"43","Austria",10642,48.4596,16.2819,0.730659952800686,2.70892144039987,2.31291884622084,4.3730775921749,4.43130692560771,10642
"46","South Africa",10693,-25.7378,28.8583,0.550866431175463,2.67668000365135,1.57476223772716,5.25389021628127,3.49225402986176,10693
"47","Mongolia",10700,47.2505,117.792,0.280175195333334,2.46059360835943,0.718441808733516,2.91009054559407,2.71731170571189,10700
"48","Ethiopia",10708,9.46803,36.0448,0.0886329279951097,2.86816143389972,1.05343662404573,3.63648789635337,2.09437779351545,10708
"52","Brazil",10819,-16.4788,-46.6002,0.474833001408597,2.88628252548793,1.88879692142016,5.98977763964001,3.58078294659351,10819
"53","Peru",10834,-10.2475,-77.8404,0.240349525243963,2.19613010840203,1.72052120841366,4.21937492462626,3.31522015660823,10834
"54","Australia",10846,-21.6022,147.436,0.10284221410369,2.65310909797401,1.63354991451454,5.36316241230006,4.33107201983724,10846
"57","Argentina",10896,-35.0834,-58.2962,0.488850493635961,2.91684232111463,1.89740549752372,5.78923793550226,3.80950249718057,10896
"58","China",10902,35.826,79.164,0.500969119770216,1.81080038533791,2.32764738566595,6.95136909386879,2.99627669770714,10902
"60","Peru",10925,-4.0497,-75.3463,0.141449772459757,2.91813491405314,1.79757136911435,4.21937492462626,3.31522015660823,10925
"63","Argentina",10951,-30.5139,-63.6682,0.466284112154883,2.75740054816544,1.78364025307155,5.78923793550226,3.80950249718057,10951
"67","New Zealand",11003,-39.7813,174.668,0.407040804311645,2.86222369400539,2.47532949934556,4.37781602917206,4.21124915324027,11003
"68","Argentina",11033,-21.6022,-62.7698,0.070944646880248,2.58859180599344,0.741356742555392,5.78923793550226,3.80950249718057,11033
"72","Mexico",11085,19.6531,-96.4226,0.197299690926712,2.93801313412622,1.96043584772243,5.19781516944518,3.82053390533369,11085
"78","Ukraine",11152,50.7932,35.1465,0.542843121298962,2.52366906213593,1.85534499573985,5.28195781643865,2.91918067636586,11152
"80","Israel",11164,31.776,34.6554,0.546487377849802,1.72767678349829,2.31866882947929,4.39266178629079,4.29150068100223,11164
"81","Afghanistan",11183,32.0845,64.7909,0.192111081220414,1.80684593069196,1.4194581750787,0,2.26964184190232,11183
"84","Cameroon",11233,4.98391,12.6886,0.198073141849404,2.94902387385782,1.316086046025,3.65791593682995,2.86238456188045,11233
"88","Russian Federation",11260,53.0152,45.9263,0.411891799794478,2.31398641910992,1.59506497723893,5.32502074550366,3.33487843404016,11260
"89","Argentina",11267,-37.9641,-63.6682,0.563539851310476,2.81401360618071,1.98543752680429,5.78923793550226,3.80950249718057,11267
"92","United States",11332,29.8818,-94.2616,0.29588392324835,2.95818832882666,1.89209429551054,6.47257508985315,4.55253120853509,11332
"98","Argentina",11425,-35.0643,-59.1766,0.563539851310476,2.90801562002599,1.99745113012553,5.78923793550226,3.80950249718057,11425
"99","Spain",11455,37.9899,-2.58272,0.436438843664588,2.41186011247457,2.26214983883367,5.40708143378234,4.21334781739129,11455
"102","Afghanistan",11486,33.601,68.3842,0.224791963480733,2.17579818368461,1.38469325538983,0,2.26964184190232,11486
"106","Argentina",11570,-26.5486,-60.9732,0.500192929267615,2.84925484392071,1.84587239187968,5.78923793550226,3.80950249718057,11570
"110","Mexico",11607,24.9512,-101.397,0.319656884537524,2.48299686788354,2.17192962581645,5.19781516944518,3.82053390533369,11607
"119","Congo DRC",11765,3.17995,26.1634,0.02239399993333,2.92937178335097,0.564507594658052,0,2.26709515600535,11765
"123","Russian Federation",11832,55.6394,75.5707,0.327946613622489,2.33495013899867,1.36890325297651,5.32502074550366,3.33487843404016,11832
"128","Congo",11870,1.37279,18.0785,0.0360660667735816,3.00343232100923,0.686263495113558,1.85125834871908,2.93941686176546,11870
"135","Mongolia",11946,48.4596,89.9438,0.197280557574134,2.18167348320232,0.30913225429288,2.91009054559407,2.71731170571189,11946
"136","Turkey",11956,38.6973,44.1297,0.15897655309782,2.50167044545026,1.93743121619368,5.33782451404581,3.5953428256262,11956
"138","Mexico",11966,24.1295,-100.499,0.46534970964792,2.49040164990979,2.17254005611142,5.19781516944518,3.82053390533369,11966
"141","Chad",11992,13.0145,18.9768,0.447346877976676,2.59293641208643,0.645129515467891,2.46982201597816,2.33187050378788,11992
"146","Mongolia",12100,48.4596,113.3,0.245088611151811,2.16896724501393,0.699003937651956,2.91009054559407,2.71731170571189,12100
"149","Bolivia",12142,-14.7378,-62.7698,0.0197536788990408,2.94304970048193,0.648058160447703,4.4215710245264,2.98847132047518,12142
"156","Peru",12187,-5.85147,-77.1429,0.209654644846226,2.87625049669183,1.79583926304442,4.21937492462626,3.31522015660823,12187
"166","Russian Federation",12346,55.1279,93.537,0.0175125505384619,1.88739623932915,1.28379571707257,5.32502074550366,3.33487843404016,12346
"168","China",12392,47.2505,123.181,0.405183666526308,2.54743037898418,2.22109270441291,6.95136909386879,2.99627669770714,12392
"169","China",12402,42.1292,123.181,0.526623721039621,2.63617733619871,2.38193234040415,6.95136909386879,2.99627669770714,12402
"170","China",12408,43.4523,82.7572,0.686255756354724,1.57801124190754,2.37261233652388,6.95136909386879,2.99627669770714,12408
"171","Latvia",12445,56.6424,22.5701,0.565958693944091,2.66567589744156,1.33547499410356,3.39724458101039,3.55219028830686,12445
"181","Australia",12532,-31.2885,146.538,0.391251885282714,2.4691116319071,1.84374786417864,5.36316241230006,4.33107201983724,12532
"183","Kazakhstan",12565,50.7932,80.9606,0.355477601916641,2.39928217735975,1.05555140987393,4.50851625226694,3.17598650936112,12565
"184","Argentina",12570,-23.2723,-64.5665,0.15430020742252,2.7494648426677,1.62709636394518,5.78923793550226,3.80950249718057,12570
"187","Mozambique",12618,-16.4788,32.4516,0.397875745706204,2.76116237232384,1.76478639584064,2.72916478969277,2.50009459561958,12618
"193","Australia",12729,-42.7309,147.964,0.0705275825014462,2.67793268177949,1.35967783328032,5.36316241230006,4.33107201983724,12729
"195","Argentina",12737,-21.6022,-63.6682,0.131332580812348,2.69282070057722,0.717853653866778,5.78923793550226,3.80950249718057,12737
"204","China",12857,24.1295,115.097,0.488768447481487,2.92633019487172,2.29840494997045,6.95136909386879,2.99627669770714,12857
"220","Russian Federation",13134,57.6193,96.232,0.0538529972330257,2.21163216960211,1.2766254729363,5.32502074550366,3.33487843404016,13134
"223","South Africa",13172,-29.733,25.2651,0.312047047066091,2.56448288601045,1.8210365593466,5.25389021628127,3.49225402986176,13172
"224","Colombia",13182,7.6799,-73.5496,0.105288344317943,2.99355300297675,1.6401100841715,5.6784582838221,3.39165397941092,13182
"227","India",13231,28.9746,96.232,0.581986346917518,2.86369629760033,2.04520729550119,5.50520154772776,2.65874601931954,13231
"229","Madagascar",13286,-19.9125,46.8246,0.440482718079755,2.85904353621513,0.705783864263611,2.94694327069783,2.49680172397732,13286
"231","Canada",13300,53.5535,-99.6008,0.136413195064757,2.5649477261158,1.5820983484706,5.43420630841758,4.37324138608759,13300
"10108","Brazil",5018,-16.4788,-53.7867,0.199965587190316,2.90221016709914,1.90071723152546,5.98977763964001,3.58078294659351,5018
"25901","South Africa",6990,-34.0049,22.5553,0.513710808724266,2.28826786114644,1.59406858855755,5.25389021628127,3.49225402986176,6990
"26864","Thailand",7125,10.772,99.3974,0.0839801273783418,3.02796570764944,1.94863750164873,5.32023770690539,3.32253163472896,7125
"28813","Namibia",7404,-19.0606,15.3836,0.773520484677545,2.62635870088876,0.550220375787384,2.59439255037543,3.33590723556634,7404
"30983","India",7750,16.5103,79.164,0.072875750570564,2.73344566813559,1.74479455429816,5.50520154772776,2.65874601931954,7750
"32454","Thailand",8005,14.7695,100.724,0.214843844340306,2.93242695276877,2.29950832614457,5.32023770690539,3.32253163472896,8005
"33066","Russian Federation",8123,59.9502,54.0111,0.0593510126263136,2.44833357643858,1.43973697053094,5.32502074550366,3.33487843404016,8123
"35047","Botswana",8591,-19.0606,23.4684,0.0711300257271942,2.56326914140875,0.95258738508381,2.07918124604762,3.53572152828684,8591
"36434","China",9138,40.7776,89.0454,0.0171086536292365,1.90582799204761,2.32684721152375,6.95136909386879,2.99627669770714,9138
"36853","Kenya",9371,-0.435754,41.4347,0.34919655810195,2.57215908256639,1.43193776838994,4.28046454662692,2.62407708852023,9371
"37426","Brazil",9924,-17.3436,-51.0917,0.552716348236576,2.9103400793844,1.92377913489476,5.98977763964001,3.58078294659351,9924
"2","Namibia",10021,-24.9215,17.1802,0.553792023681693,2.23855385793568,0.445077914205983,2.59439255037543,3.33590723556634,10021
"13","Botswana",10288,-19.9125,24.3667,0.226805298282431,2.52602372073482,0.945699891151691,2.07918124604762,3.53572152828684,10288
"71","Brazil",11078,-13.8618,-52.8884,0.0236223551318744,2.91386113796408,1.88184527202624,5.98977763964001,3.58078294659351,11078
"73","Canada",11102,50.2203,-74.4479,0.0106554774814046,2.67642141004692,1.10804292313531,5.43420630841758,4.37324138608759,11102
"143","Namibia",12050,-27.3536,18.0785,0.104165592901465,2.12759645795835,0.429397785454133,2.59439255037543,3.33590723556634,12050
"219","Argentina",13106,-40.7528,-70.8547,0.00759070905766111,2.60979443739268,1.420858911089,5.78923793550226,3.80950249718057,13106
"237","Canada",13403,53.5535,-97.8041,0.127313386899207,2.62635870088876,1.37217455080006,5.43420630841758,4.37324138608759,13403
"239","Angola",13429,-13.89,12.7856,0.301889141744951,2.64783396147724,0.613912840440687,2.44870631990508,2.7855635422284,13429
"243","Tajikistan",13490,38.6973,72.8758,0.0118565388343835,2.36476869097153,0.882152016193161,3.56726169235387,2.26751551150824,13490
"244","United States",13524,40.0912,-116.669,0.648761603369402,2.04418031256791,1.76976686865213,6.47257508985315,4.55253120853509,13524
"245","Peru",13526,-13.8618,-73.5496,0.354108437225744,2.73196988614498,1.79448729134861,4.21937492462626,3.31522015660823,13526
"246","Argentina",13537,-29.733,-69.9564,0.313117544530231,1.75851989937637,2.28386963757813,5.78923793550226,3.80950249718057,13537
"250","Brazil",13562,-23.2723,-50.1934,0.458953760298986,2.8993334909164,1.99496355938392,5.98977763964001,3.58078294659351,13562
"253","Niger",13629,14.7695,5.50212,0.319290623985933,2.51865492175077,0.44547794065211,2.39269695325967,2.36249398434491,13629
"256","France",13646,47.4111,-2.35468,0.755458698540582,2.77637252023923,2.2752248478289,5.83682522770016,4.39150652613484,13646
"257","Argentina",13670,-34.3223,-63.6682,0.48128343842936,2.81921283998829,1.84119839887629,5.78923793550226,3.80950249718057,13670
"259","Uruguay",13679,-34.2178,-53.97,0.385372489301694,2.90929330249913,1.92945598835668,4.50852971897129,3.79013738663213,13679
"264","Russian Federation",13778,56.6424,69.2825,0.376051087559418,2.22497062647912,1.3394079059226,5.32502074550366,3.33487843404016,13778
"266","Angola",13830,-8.54258,15.3836,0.369369223880479,2.88010722160926,0.81482709590999,2.44870631990508,2.7855635422284,13830
"267","China",13862,32.846,91.7404,0.406397022066246,2.48705416256416,2.20263917440396,6.95136909386879,2.99627669770714,13862
"268","United States",13892,40.7776,-92.4142,0.633690563530606,2.8773747743635,2.04605444014599,6.47257508985315,4.55253120853509,13892
"271","China",13947,42.7943,89.9438,0.332272100138333,1.44720419113526,2.32255870797135,6.95136909386879,2.99627669770714,13947
"272","Australia",13959,-32.8185,151.029,0.122409897696098,2.78341860494695,2.03831888159883,5.36316241230006,4.33107201983724,13959
"274","Mexico",14021,19.9433,-103.194,0.690236917566148,2.79561522379658,2.23900303519581,5.19781516944518,3.82053390533369,14021
"277","Kazakhstan",14064,50.7932,54.0111,0.2532235250454,2.10307032176181,1.10274751206477,4.50851625226694,3.17598650936112,14064
"278","Kazakhstan",14064,50.7932,54.0111,0.2532235250454,2.10307032176181,1.10274751206477,4.50851625226694,3.17598650936112,14064
"279","Kazakhstan",14077,52.47,62.096,0.287258655841668,2.00219178324145,0.862475771343199,4.50851625226694,3.17598650936112,14077
"280","Pakistan",14095,30.5421,68.3842,0.457444318669213,2.0232034503382,2.48002500117901,5.06566932773143,2.7175806602292,14095
"281","Russian Federation",14126,50.7932,90.8421,0.0562581337702135,2.04319848589043,1.32159966458892,5.32502074550366,3.33487843404016,14126
"284","Nigeria",14187,10.3587,9.99369,0.429521063046218,2.85368553962039,1.02083439270539,0,2.77291888787602,14187
"285","Congo DRC",14193,-4.95121,24.3667,0.207196716281929,2.90701285718287,0.684224017325073,0,2.26709515600535,14193
