"","mean_barle","Fishnet_ID","COUNTRY","Field1","Barley_Pred","Barley_Error_Ratio"
"431",3.813743013,58721,"United States",58721,0.68119906,3.132543953
"432",3.834276199,66300,"United Kingdom",66300,0.705557746,3.128718453
"433",3.827597223,69583,"Czech Republic",69583,0.699586328,3.128010895
"434",3.921290144,49464,"France",49464,0.795107981,3.126182163
"435",3.776357424,47697,"United States",47697,0.651934734,3.12442269
"436",3.804839697,65961,"United States",65961,0.684335907,3.12050379
"437",3.78195777,70597,"Spain",70597,0.665221403,3.116736367
"438",3.848259979,62477,"France",62477,0.743427304,3.104832675
"439",3.768665776,54448,"Mexico",54448,0.66459252,3.104073256
"440",3.742614243,54089,"United States",54089,0.640371388,3.102242855
"441",3.742253249,63694,"Italy",63694,0.640924532,3.101328717
"442",3.782185157,65563,"United States",65563,0.685138643,3.097046514
"443",3.756666574,43488,"Zimbabwe",43488,0.660948968,3.095717606
"444",3.778061347,52026,"Czech Republic",52026,0.690511565,3.087549782
"445",3.751230172,19099,"Chile",19099,0.67073447,3.080495702
"446",3.781270742,77507,"Sweden",77507,0.702931982,3.07833876
"447",3.781270742,43672,"Sweden",43672,0.703027498,3.078243244
"448",3.751913557,70006,"United States",70006,0.675968971,3.075944586
"449",3.643291473,69139,"Canada",69139,0.568399989,3.074891484
"450",3.590731298,63466,"Mexico",63466,0.517739021,3.072992277
"451",3.865039689,64180,"Germany",64180,0.79291315,3.072126539
"452",3.772569448,46998,"United States",46998,0.702642507,3.069926941
"453",3.761108385,62289,"United States",62289,0.692940705,3.06816768
"454",3.685466638,46860,"Mexico",46860,0.61836054,3.067106098
"455",3.675696249,47804,"Italy",47804,0.611090397,3.064605852
"456",3.7381133,47314,"United States",47314,0.678662794,3.059450506
"457",3.703241278,46608,"United States",46608,0.645621487,3.057619792
"458",3.864225171,45960,"France",45960,0.808904861,3.05532031
"459",3.736197074,54709,"Czech Republic",54709,0.682069007,3.054128067
"460",3.722508324,51097,"Austria",51097,0.671293823,3.051214501
"461",3.754967213,69995,"Denmark",69995,0.706124965,3.048842248
"462",3.80306939,67528,"Belgium",67528,0.759130019,3.043939371
"463",3.82040605,69321,"Denmark",69321,0.777669111,3.042736939
"464",3.733018423,55598,"United States",55598,0.691069384,3.041949039
"465",3.703538069,39914,"United States",39914,0.661754168,3.041783901
"466",3.687800469,58953,"Hungary",58953,0.649505978,3.038294491
"467",3.673385014,68058,"United States",68058,0.638356301,3.035028713
"468",3.757590675,70557,"United Kingdom",70557,0.72405803,3.033532645
"469",3.680191411,61873,"United States",61873,0.647162198,3.033029213
"470",3.734840969,71537,"Austria",71537,0.703281141,3.031559828
"471",3.779786644,50592,"France",50592,0.751198047,3.028588597
"472",3.655016104,65309,"India",65309,0.628783599,3.026232505
"473",3.67016886,43504,"Chile",43504,0.64430382,3.02586504
"474",3.792135511,38451,"France",38451,0.777767635,3.014367876
"475",3.699086401,69043,"United States",69043,0.684808895,3.014277506
"476",3.69185855,64752,"Italy",64752,0.678274971,3.013583579
"477",3.821691475,50915,"France",50915,0.808997025,3.01269445
"478",3.734557788,40974,"Chile",40974,0.722368631,3.012189157
"479",3.545596651,56288,"India",56288,0.536277983,3.009318668
"480",3.668919201,49440,"Austria",49440,0.663199769,3.005719432
"481",3.531107969,28220,"United States",28220,0.52567596,3.005432009
"482",3.690490842,29067,"United Kingdom",29067,0.68640153,3.004089312
"483",3.734557788,45046,"Chile",45046,0.730825009,3.003732779
"484",3.722887381,45497,"Chile",45497,0.720699214,3.002188167
"485",3.679238978,63126,"United States",63126,0.683257289,2.995981689
"486",3.676205322,47352,"Chile",47352,0.684993756,2.991211566
"487",3.605047266,48554,"Mexico",48554,0.61650946,2.988537806
"488",3.671404014,59991,"Czech Republic",59991,0.685393665,2.986010349
"489",3.57099301,49811,"Canada",49811,0.586599864,2.984393146
"490",3.607864866,54267,"Mexico",54267,0.630698453,2.977166413
"491",3.689104374,48701,"Chile",48701,0.715768396,2.973335978
"492",3.564805161,34220,"Chile",34220,0.593540542,2.971264619
"493",3.618205393,44273,"Mexico",44273,0.650392784,2.967812609
"494",3.433565378,75420,"Canada",75420,0.466737915,2.966827463
"495",3.607889493,72940,"Switzerland",72940,0.647094792,2.960794701
"496",3.728551221,64672,"France",64672,0.770925409,2.957625812
"497",3.630925512,49884,"United States",49884,0.676622236,2.954303276
"498",3.623391008,74451,"United Kingdom",74451,0.675895605,2.947495403
"499",3.631006567,73151,"Czech Republic",73151,0.684775026,2.946231541
"500",3.624000739,69652,"United States",69652,0.678630467,2.945370272
"501",3.571258266,78792,"Sweden",78792,0.630995843,2.940262423
"502",3.624717853,44794,"Chile",44794,0.687508459,2.937209394
"503",3.511445202,27525,"India",27525,0.577181935,2.934263267
"504",3.53487699,63808,"Croatia",63808,0.605547253,2.929329737
"505",3.578657786,49511,"United Kingdom",49511,0.659543814,2.919113972
"506",3.495060209,69680,"United States",69680,0.578269707,2.916790502
"507",3.606661973,3693,"Chile",3693,0.690892174,2.915769799
"508",3.594793916,51271,"Poland",51271,0.680366459,2.914427457
"509",3.606453455,71638,"United States",71638,0.692633432,2.913820023
"510",3.511429621,72086,"Sweden",72086,0.605458245,2.905971376
"511",3.548469678,62570,"United States",62570,0.643472574,2.904997104
"512",3.548729775,45695,"Mexico",45695,0.643810394,2.904919381
"513",3.578563251,62591,"United States",62591,0.67527843,2.903284822
"514",3.575625194,71749,"United States",71749,0.673751737,2.901873457
"515",3.52094358,62908,"Hungary",62908,0.620772032,2.900171548
"516",3.474525598,39347,"Canada",39347,0.592808354,2.881717244
"517",3.605087109,21877,"Germany",21877,0.727608541,2.877478568
"518",3.542484712,64100,"United States",64100,0.665804756,2.876679956
"519",3.573585469,45536,"Chile",45536,0.697015795,2.876569674
"520",3.380952336,78168,"Norway",78168,0.505168219,2.875784117
"521",3.539032074,67473,"United States",67473,0.664586773,2.874445301
"522",3.441160991,44800,"India",44800,0.569496453,2.871664538
"523",3.578657786,53119,"United Kingdom",53119,0.710470228,2.868187558
"524",3.498462015,70190,"United States",70190,0.63123778,2.867224235
"525",3.543187273,56441,"Czech Republic",56441,0.676144512,2.867042761
"526",3.539200136,47149,"Hungary",47149,0.672303668,2.866896468
"527",3.517752836,41595,"United States",41595,0.656143686,2.86160915
"528",3.436648352,70968,"Canada",70968,0.579313238,2.857335114
"529",3.426363659,24202,"Sweden",24202,0.570394522,2.855969137
"530",3.561908355,35459,"France",35459,0.706283794,2.855624561
"531",3.551190246,49257,"United States",49257,0.697740624,2.853449622
"532",3.518445368,62119,"United States",62119,0.665632915,2.852812453
"533",3.500702381,64865,"Canada",64865,0.648817573,2.851884808
"534",3.454538345,44995,"United States",44995,0.604097546,2.850440799
"535",3.497355919,49932,"United States",49932,0.649278597,2.848077322
"536",3.552499912,43315,"Zimbabwe",43315,0.705747545,2.846752367
"537",3.562418097,44283,"Chile",44283,0.71881864,2.843599457
"538",3.526299993,44847,"United States",44847,0.683800504,2.842499489
"539",3.500702381,75240,"Canada",75240,0.660847116,2.839855265
"540",3.562392796,66648,"France",66648,0.724977321,2.837415475
"541",3.408264516,43202,"Bosnia and Herzegovina",43202,0.572611903,2.835652613
"542",3.462181857,59812,"India",59812,0.632087537,2.83009432
"543",3.43495067,67859,"United States",67859,0.606642096,2.828308574
"544",3.477002078,44379,"Chile",44379,0.650260427,2.826741651
"545",3.500836288,65391,"United States",65391,0.68103742,2.819798868
"546",3.466434536,62054,"Canada",62054,0.647880596,2.81855394
"547",3.514488216,39709,"United States",39709,0.696855952,2.817632264
"548",3.452539409,71185,"Poland",71185,0.638521985,2.814017424
"549",3.501147926,43663,"Chile",43663,0.687858714,2.813289212
"550",3.494664554,45087,"Chile",45087,0.683185122,2.811479432
"551",3.445677773,60057,"Austria",60057,0.636817826,2.808859947
"552",3.475016326,69044,"United States",69044,0.666712007,2.808304319
"553",3.359186379,46426,"Turkey",46426,0.552568228,2.806618151
"554",3.463797903,60699,"United States",60699,0.660000927,2.803796976
"555",3.563699309,2952,"Germany",2952,0.764541493,2.799157816
"556",3.495850359,50120,"United States",50120,0.700375058,2.795475301
"557",3.404792479,68822,"Canada",68822,0.611583299,2.79320918
"558",3.435896302,64368,"Switzerland",64368,0.643201717,2.792694585
"559",3.428025762,46125,"United States",46125,0.635959648,2.792066114
"560",3.371788594,55757,"Mexico",55757,0.581124313,2.790664281
"561",3.467483274,46480,"Chile",46480,0.678224213,2.789259061
"562",3.438107301,41627,"United States",41627,0.65145727,2.786650031
"563",3.448637168,43146,"Poland",43146,0.663900449,2.784736719
"564",3.35877683,41676,"United States",41676,0.576449715,2.782327115
"565",3.441084138,68595,"United States",68595,0.659533139,2.781550999
"566",3.474224965,39129,"United States",39129,0.696278973,2.777945992
"567",3.389166583,48354,"Mozambique",48354,0.612417239,2.776749344
"568",3.391091293,72824,"Canada",72824,0.615844068,2.775247225
"569",3.465438313,56802,"United States",56802,0.693349402,2.772088912
"570",3.285378708,49447,"Botswana",49447,0.513802703,2.771576005
"571",3.413849578,59958,"United States",59958,0.649225282,2.764624296
"572",3.400362256,66843,"United States",66843,0.637657785,2.762704471
"573",3.340996365,50825,"Mexico",50825,0.578965731,2.762030634
"574",3.41527156,64478,"Canada",64478,0.653249398,2.762022162
"575",3.30622381,41027,"Argentina",41027,0.545803996,2.760419814
"576",3.465912102,9286,"Chile",9286,0.70753591,2.758376192
"577",3.400000095,54842,"Japan",54842,0.647360249,2.752639846
"578",3.370953287,35074,"Mexico",35074,0.619510178,2.751443109
"579",3.400000095,48150,"Japan",48150,0.649273063,2.750727032
"580",3.239404837,47446,"India",47446,0.497093197,2.74231164
"581",3.385999461,58791,"Switzerland",58791,0.643692443,2.742307018
"582",3.351589823,70078,"Spain",70078,0.609455285,2.742134538
"583",3.408875674,66835,"Poland",66835,0.667025188,2.741850486
"584",3.400000095,47069,"Japan",47069,0.663960516,2.736039579
"585",3.42186846,54189,"Czech Republic",54189,0.68621599,2.73565247
"586",3.344630972,45670,"Canada",45670,0.611174929,2.733456043
"587",3.373220238,70279,"United States",70279,0.640776974,2.732443264
"588",3.374407347,52502,"United States",52502,0.645034506,2.729372841
"589",3.391620601,66842,"United States",66842,0.664967324,2.726653277
"590",3.400000095,61617,"Japan",61617,0.673464281,2.726535814
"591",3.400000095,34690,"Japan",34690,0.673737496,2.726262599
"592",3.400000095,58498,"Japan",58498,0.67398307,2.726017025
"593",3.400000095,56308,"Japan",56308,0.676512978,2.723487117
"594",3.400000095,31974,"Japan",31974,0.679326165,2.72067393
"595",3.400000095,66960,"Japan",66960,0.681064715,2.71893538
"596",3.400000095,64283,"Japan",64283,0.681296278,2.718703817
"597",3.400000095,62775,"Japan",62775,0.68314877,2.716851325
"598",3.400000095,50386,"Japan",50386,0.68404168,2.715958415
"599",3.400000095,57892,"Japan",57892,0.685328291,2.714671805
"600",3.400000095,48316,"Japan",48316,0.68551114,2.714488955
"601",3.400000095,47029,"Japan",47029,0.685904352,2.714095743
"602",3.400000095,54537,"Japan",54537,0.686924387,2.713075708
"603",3.469660384,48158,"Belgium",48158,0.761983659,2.707676725
"604",3.366690945,46385,"United States",46385,0.65988048,2.706810465
"605",3.337336555,17520,"United States",17520,0.630778752,2.706557803
"606",3.390458266,71560,"Poland",71560,0.684297748,2.706160518
"607",3.287347615,60564,"Belarus",60564,0.581748761,2.705598854
"608",3.46780366,46350,"Chile",46350,0.764789194,2.703014466
"609",3.126654625,71577,"Canada",71577,0.426343695,2.70031093
"610",3.30733482,42505,"United States",42505,0.607108131,2.700226689
"611",3.354040623,53593,"United States",53593,0.66214503,2.691895593
"612",3.357506233,49180,"Italy",49180,0.668049891,2.689456342
"613",3.355246703,76248,"Denmark",76248,0.671916839,2.683329864
"614",3.286004427,49569,"Canada",49569,0.603258048,2.682746379
"615",3.287838202,63645,"Egypt",63645,0.606081308,2.681756894
"616",3.31706907,70095,"United States",70095,0.638328172,2.678740898
"617",3.320393035,63168,"United States",63168,0.642085338,2.678307697
"618",3.328643857,69638,"Hungary",69638,0.652313982,2.676329875
"619",3.328421146,41835,"Japan",41835,0.653681559,2.674739587
"620",3.288060993,52390,"Mexico",52390,0.614084414,2.673976579
"621",3.354819655,53354,"United States",53354,0.681343087,2.673476568
"622",3.337037131,34968,"Japan",34968,0.664063972,2.672973159
"623",3.352777872,47730,"Japan",47730,0.681129272,2.6716486
"624",3.352148664,47490,"United States",47490,0.682639314,2.66950935
"625",3.260128776,66010,"Canada",66010,0.59091306,2.669215716
"626",3.336063385,73353,"Poland",73353,0.668394874,2.667668511
"627",3.405010555,49535,"France",49535,0.741136723,2.663873832
"628",3.297540764,70811,"United States",70811,0.641105071,2.656435693
"629",3.3004338,62353,"Canada",62353,0.645269413,2.655164387
"630",3.32323509,44013,"Italy",44013,0.67082169,2.6524134
"631",3.280110121,58104,"Canada",58104,0.62847461,2.651635511
"632",3.225304736,59599,"India",59599,0.575191645,2.650113091
"633",3.319606922,35194,"Chile",35194,0.67475701,2.644849912
"634",3.154299974,44132,"Australia",44132,0.509690934,2.64460904
"635",3.311801872,47763,"Canada",47763,0.668514883,2.643286989
"636",3.280110121,71490,"Canada",71490,0.638218783,2.641891338
"637",3.213875469,63998,"Mexico",63998,0.572069123,2.641806346
"638",3.305555648,71172,"Japan",71172,0.664154637,2.641401011
"639",3.326951969,52360,"United States",52360,0.686206391,2.640745578
"640",3.219027698,42873,"Botswana",42873,0.57835074,2.640676958
"641",3.409632678,55696,"Germany",55696,0.770662976,2.638969702
"642",3.307269548,61395,"Poland",61395,0.673667304,2.633602244
"643",3.226172806,46142,"New Zealand",46142,0.596498654,2.629674152
"644",3.274776088,71356,"Spain",71356,0.64756383,2.627212258
"645",3.220965664,41499,"Canada",41499,0.596656902,2.624308762
"646",3.282758713,67191,"Japan",67191,0.659689048,2.623069665
"647",3.248257488,55443,"Italy",55443,0.626298831,2.621958657
"648",3.301475294,67719,"Poland",67719,0.683181423,2.618293871
"649",3.253941598,67163,"Poland",67163,0.636373996,2.617567602
"650",3.280110121,69392,"Canada",69392,0.66629319,2.613816931
"651",3.274366538,74775,"Poland",74775,0.662027176,2.612339362
"652",3.277562501,44953,"Chile",44953,0.667132631,2.61042987
"653",3.284838653,43095,"United States",43095,0.674462065,2.610376588
"654",3.282256565,52714,"United States",52714,0.672529443,2.609727122
"655",3.246521392,24235,"United States",24235,0.638717552,2.60780384
"656",3.290322673,57008,"Japan",57008,0.685328219,2.604994454
"657",3.214856809,63810,"Italy",63810,0.613322947,2.601533862
"658",3.24743546,68089,"Sweden",68089,0.645982492,2.601452968
"659",3.24049149,64235,"Ukraine",64235,0.640383989,2.600107501
"660",3.198231892,72113,"Sweden",72113,0.599305426,2.598926466
"661",3.191851819,44306,"New Zealand",44306,0.593877894,2.597973925
"662",3.227951518,7549,"Hungary",7549,0.63164442,2.596307098
"663",3.252174004,66778,"Japan",66778,0.656217723,2.595956281
"664",3.262506855,68960,"Hungary",68960,0.667094555,2.5954123
"665",3.230379158,50394,"Canada",50394,0.635428655,2.594950503
"666",3.22667465,34290,"Canada",34290,0.634105484,2.592569166
"667",3.236403771,35796,"United States",35796,0.645337054,2.591066717
"668",3.180204029,27206,"Canada",27206,0.589700655,2.590503374
"669",3.246967898,71004,"Canada",71004,0.657134758,2.58983314
"670",3.24349985,48980,"Ukraine",48980,0.654553838,2.588946012
"671",3.262162254,49625,"Japan",49625,0.675177836,2.586984418
"672",3.226076479,19311,"Canada",19311,0.639798638,2.586277841
"673",3.184999921,42694,"Botswana",42694,0.599851996,2.585147925
"674",3.142778583,62904,"Canada",62904,0.558518862,2.584259721
"675",3.228641172,59496,"Ukraine",59496,0.645272069,2.583369103
"676",3.245208323,38534,"United States",38534,0.662095946,2.583112377
"677",3.218947651,43925,"United States",43925,0.636039791,2.58290786
"678",3.275480138,55277,"United States",55277,0.694321474,2.581158664
"679",3.210405838,53348,"United States",53348,0.632258279,2.578147559
"680",3.225866055,44238,"Poland",44238,0.648145219,2.577720836
"681",3.216070473,74184,"Canada",74184,0.640419951,2.575650522
"682",3.205158343,52493,"Hungary",52493,0.629937606,2.575220737
"683",3.240872253,66939,"Poland",66939,0.665789788,2.575082465
"684",3.223027105,45304,"Ukraine",45304,0.649641284,2.573385821
"685",3.199557304,66971,"Italy",66971,0.627551166,2.572006138
"686",3.252741595,62580,"Poland",62580,0.682493404,2.570248191
"687",3.221795484,70835,"Ukraine",70835,0.651686756,2.570108728
"688",3.229970331,61242,"Hungary",61242,0.660817551,2.56915278
