Crop,response,predictor,quantile,model,predictor.name,response.name
Groundnut,0.215946728,2.750867544,0.5,1,Evapotranspiration,Yield
Groundnut,0.216508459,2.766409168,0.5,1,Evapotranspiration,Yield
Groundnut,0.21676394,2.781950793,0.5,1,Evapotranspiration,Yield
Groundnut,0.216774513,2.797492417,0.5,1,Evapotranspiration,Yield
Groundnut,0.216774513,2.813034042,0.5,1,Evapotranspiration,Yield
Groundnut,0.216774513,2.828575666,0.5,1,Evapotranspiration,Yield
Groundnut,0.216774513,2.844117291,0.5,1,Evapotranspiration,Yield
Groundnut,0.217506319,2.859658915,0.5,1,Evapotranspiration,Yield
Groundnut,0.217842209,2.87520054,0.5,1,Evapotranspiration,Yield
Groundnut,0.217842209,2.890742164,0.5,1,Evapotranspiration,Yield
Groundnut,0.217862209,2.906283789,0.5,1,Evapotranspiration,Yield
Groundnut,0.21822095,2.921825414,0.5,1,Evapotranspiration,Yield
Groundnut,0.218279064,2.937367038,0.5,1,Evapotranspiration,Yield
Groundnut,0.218548103,2.952908663,0.5,1,Evapotranspiration,Yield
Groundnut,0.218535057,2.968450287,0.5,1,Evapotranspiration,Yield
Groundnut,0.218701223,2.983991912,0.5,1,Evapotranspiration,Yield
Groundnut,0.219276878,2.999533536,0.5,1,Evapotranspiration,Yield
Groundnut,0.218608915,3.015075161,0.5,1,Evapotranspiration,Yield
Groundnut,0.218608915,3.030616785,0.5,1,Evapotranspiration,Yield
Groundnut,0.21905178,3.04615841,0.5,1,Evapotranspiration,Yield
Groundnut,0.21905178,3.061700034,0.5,1,Evapotranspiration,Yield
Groundnut,0.21905178,3.077241659,0.5,1,Evapotranspiration,Yield
Groundnut,0.21905178,3.092783283,0.5,1,Evapotranspiration,Yield
Groundnut,0.328837487,0,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.015541625,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.031083249,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.046624874,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.062166498,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.077708123,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.093249747,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.108791372,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.124332996,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.139874621,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.155416245,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.17095787,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.186499494,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.202041119,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.217582744,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.233124368,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.248665993,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.264207617,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.279749242,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.295290866,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.310832491,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.326374115,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.34191574,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.357457364,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.372998989,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.388540614,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.404082238,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.419623863,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.435165487,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.450707112,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.466248736,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.481790361,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.497331985,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.51287361,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.528415234,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.543956859,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.559498483,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.575040108,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.590581733,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.606123357,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.621664982,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.637206606,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.652748231,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.668289855,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.68383148,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.699373104,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.714914729,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.730456353,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.745997978,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.761539602,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.777081227,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.792622852,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.808164476,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.823706101,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.839247725,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.85478935,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.870330974,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.885872599,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.901414223,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.916955848,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.932497472,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.948039097,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.963580721,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.979122346,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,0.994663971,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.010205595,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.02574722,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.041288844,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.056830469,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.072372093,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.087913718,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.103455342,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.118996967,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.134538591,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.150080216,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.165621841,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.181163465,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.19670509,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.212246714,0.9,1,Evapotranspiration,Yield
Groundnut,0.328837487,1.227788339,0.9,1,Evapotranspiration,Yield
Groundnut,0.328668587,1.243329963,0.9,1,Evapotranspiration,Yield
Groundnut,0.328668587,1.258871588,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.274413212,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.289954837,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.305496461,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.321038086,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.33657971,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.352121335,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.36766296,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.383204584,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.398746209,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.414287833,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.429829458,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.445371082,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.460912707,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.476454331,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.491995956,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.50753758,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.523079205,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.538620829,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.554162454,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.569704079,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.585245703,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.600787328,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.616328952,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.631870577,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.647412201,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.662953826,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.67849545,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.694037075,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.709578699,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.725120324,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.740661948,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.756203573,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.771745198,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.787286822,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.802828447,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.818370071,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.833911696,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.84945332,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.864994945,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.880536569,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.896078194,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.911619818,0.9,1,Evapotranspiration,Yield
Groundnut,0.329025697,1.927161443,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,1.942703068,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,1.958244692,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,1.973786317,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,1.989327941,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.004869566,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.02041119,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.035952815,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.051494439,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.067036064,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.082577688,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.098119313,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.113660937,0.9,1,Evapotranspiration,Yield
Groundnut,0.329679102,2.129202562,0.9,1,Evapotranspiration,Yield
Groundnut,0.33012416,2.144744187,0.9,1,Evapotranspiration,Yield
Groundnut,0.33012416,2.160285811,0.9,1,Evapotranspiration,Yield
Groundnut,0.33012416,2.175827436,0.9,1,Evapotranspiration,Yield
Groundnut,0.329722211,2.19136906,0.9,1,Evapotranspiration,Yield
Groundnut,0.329722211,2.206910685,0.9,1,Evapotranspiration,Yield
Groundnut,0.329722211,2.222452309,0.9,1,Evapotranspiration,Yield
Groundnut,0.329722211,2.237993934,0.9,1,Evapotranspiration,Yield
Groundnut,0.329722211,2.253535558,0.9,1,Evapotranspiration,Yield
Groundnut,0.329474146,2.269077183,0.9,1,Evapotranspiration,Yield
Groundnut,0.329474146,2.284618807,0.9,1,Evapotranspiration,Yield
Groundnut,0.329474146,2.300160432,0.9,1,Evapotranspiration,Yield
Groundnut,0.329474146,2.315702056,0.9,1,Evapotranspiration,Yield
Groundnut,0.329474146,2.331243681,0.9,1,Evapotranspiration,Yield
Groundnut,0.329474146,2.346785306,0.9,1,Evapotranspiration,Yield
Groundnut,0.330013055,2.36232693,0.9,1,Evapotranspiration,Yield
Groundnut,0.330013055,2.377868555,0.9,1,Evapotranspiration,Yield
Groundnut,0.329288078,2.393410179,0.9,1,Evapotranspiration,Yield
Groundnut,0.329288078,2.408951804,0.9,1,Evapotranspiration,Yield
Groundnut,0.329288078,2.424493428,0.9,1,Evapotranspiration,Yield
Groundnut,0.329288078,2.440035053,0.9,1,Evapotranspiration,Yield
Groundnut,0.328103234,2.455576677,0.9,1,Evapotranspiration,Yield
Groundnut,0.328125794,2.471118302,0.9,1,Evapotranspiration,Yield
Groundnut,0.328451792,2.486659926,0.9,1,Evapotranspiration,Yield
Groundnut,0.329351359,2.502201551,0.9,1,Evapotranspiration,Yield
Groundnut,0.329789873,2.517743175,0.9,1,Evapotranspiration,Yield
Groundnut,0.331977637,2.5332848,0.9,1,Evapotranspiration,Yield
Groundnut,0.332528201,2.548826425,0.9,1,Evapotranspiration,Yield
Groundnut,0.332787978,2.564368049,0.9,1,Evapotranspiration,Yield
Groundnut,0.335601437,2.579909674,0.9,1,Evapotranspiration,Yield
Groundnut,0.335907115,2.595451298,0.9,1,Evapotranspiration,Yield
Groundnut,0.336060433,2.610992923,0.9,1,Evapotranspiration,Yield
Groundnut,0.336060433,2.626534547,0.9,1,Evapotranspiration,Yield
Groundnut,0.336293841,2.642076172,0.9,1,Evapotranspiration,Yield
Groundnut,0.336293841,2.657617796,0.9,1,Evapotranspiration,Yield
Groundnut,0.336293841,2.673159421,0.9,1,Evapotranspiration,Yield
Groundnut,0.336293841,2.688701045,0.9,1,Evapotranspiration,Yield
Groundnut,0.335861828,2.70424267,0.9,1,Evapotranspiration,Yield
Groundnut,0.335861828,2.719784295,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.735325919,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.750867544,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.766409168,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.781950793,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.797492417,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.813034042,0.9,1,Evapotranspiration,Yield
Groundnut,0.336254416,2.828575666,0.9,1,Evapotranspiration,Yield
Groundnut,0.336374126,2.844117291,0.9,1,Evapotranspiration,Yield
Groundnut,0.336374126,2.859658915,0.9,1,Evapotranspiration,Yield
Groundnut,0.336374126,2.87520054,0.9,1,Evapotranspiration,Yield
Groundnut,0.336374126,2.890742164,0.9,1,Evapotranspiration,Yield
Groundnut,0.336141569,2.906283789,0.9,1,Evapotranspiration,Yield
Groundnut,0.335941979,2.921825414,0.9,1,Evapotranspiration,Yield
Groundnut,0.335941979,2.937367038,0.9,1,Evapotranspiration,Yield
Groundnut,0.336154849,2.952908663,0.9,1,Evapotranspiration,Yield
Groundnut,0.335971853,2.968450287,0.9,1,Evapotranspiration,Yield
Groundnut,0.335971853,2.983991912,0.9,1,Evapotranspiration,Yield
Groundnut,0.335948739,2.999533536,0.9,1,Evapotranspiration,Yield
Groundnut,0.336019083,3.015075161,0.9,1,Evapotranspiration,Yield
Groundnut,0.336019083,3.030616785,0.9,1,Evapotranspiration,Yield
Groundnut,0.336019083,3.04615841,0.9,1,Evapotranspiration,Yield
Groundnut,0.336019083,3.061700034,0.9,1,Evapotranspiration,Yield
Groundnut,0.336019083,3.077241659,0.9,1,Evapotranspiration,Yield
Groundnut,0.336019083,3.092783283,0.9,1,Evapotranspiration,Yield
Groundnut,0.283760798,0.112013836,0.1,1,Fertilizer,Yield
Groundnut,0.283760798,0.12600291,0.1,1,Fertilizer,Yield
Groundnut,0.283760798,0.139991984,0.1,1,Fertilizer,Yield
Groundnut,0.283760798,0.153981059,0.1,1,Fertilizer,Yield
Groundnut,0.283760798,0.167970133,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.181959208,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.195948282,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.209937357,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.223926431,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.237915506,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.25190458,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.265893654,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.279882729,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.293871803,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.307860878,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.321849952,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.335839027,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.349828101,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.363817176,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.37780625,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.391795324,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.405784399,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.419773473,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.433762548,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.447751622,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.461740697,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.475729771,0.1,1,Fertilizer,Yield
Groundnut,0.283029352,0.489718846,0.1,1,Fertilizer,Yield
Groundnut,0.283155932,0.50370792,0.1,1,Fertilizer,Yield
Groundnut,0.28442458,0.517696994,0.1,1,Fertilizer,Yield
Groundnut,0.28442458,0.531686069,0.1,1,Fertilizer,Yield
Groundnut,0.285176094,0.545675143,0.1,1,Fertilizer,Yield
Groundnut,0.285176094,0.559664218,0.1,1,Fertilizer,Yield
Groundnut,0.285176094,0.573653292,0.1,1,Fertilizer,Yield
Groundnut,0.285176094,0.587642367,0.1,1,Fertilizer,Yield
Groundnut,0.285377672,0.601631441,0.1,1,Fertilizer,Yield
Groundnut,0.285377672,0.615620516,0.1,1,Fertilizer,Yield
Groundnut,0.285377672,0.62960959,0.1,1,Fertilizer,Yield
Groundnut,0.28547968,0.643598665,0.1,1,Fertilizer,Yield
Groundnut,0.28603269,0.657587739,0.1,1,Fertilizer,Yield
Groundnut,0.285966535,0.671576813,0.1,1,Fertilizer,Yield
Groundnut,0.285966535,0.685565888,0.1,1,Fertilizer,Yield
Groundnut,0.285966535,0.699554962,0.1,1,Fertilizer,Yield
Groundnut,0.285966535,0.713544037,0.1,1,Fertilizer,Yield
Groundnut,0.286512617,0.727533111,0.1,1,Fertilizer,Yield
Groundnut,0.286512617,0.741522186,0.1,1,Fertilizer,Yield
Groundnut,0.286478148,0.75551126,0.1,1,Fertilizer,Yield
Groundnut,0.286185948,0.769500335,0.1,1,Fertilizer,Yield
Groundnut,0.286185948,0.783489409,0.1,1,Fertilizer,Yield
Groundnut,0.286588995,0.797478483,0.1,1,Fertilizer,Yield
Groundnut,0.286542996,0.811467558,0.1,1,Fertilizer,Yield
Groundnut,0.286542996,0.825456632,0.1,1,Fertilizer,Yield
Groundnut,0.286542996,0.839445707,0.1,1,Fertilizer,Yield
Groundnut,0.286542996,0.853434781,0.1,1,Fertilizer,Yield
Groundnut,0.286571475,0.867423856,0.1,1,Fertilizer,Yield
Groundnut,0.287146981,0.88141293,0.1,1,Fertilizer,Yield
Groundnut,0.287146981,0.895402005,0.1,1,Fertilizer,Yield
Groundnut,0.287146981,0.909391079,0.1,1,Fertilizer,Yield
Groundnut,0.286871419,0.923380153,0.1,1,Fertilizer,Yield
Groundnut,0.286601027,0.937369228,0.1,1,Fertilizer,Yield
Groundnut,0.286601027,0.951358302,0.1,1,Fertilizer,Yield
Groundnut,0.286601027,0.965347377,0.1,1,Fertilizer,Yield
Groundnut,0.286601027,0.979336451,0.1,1,Fertilizer,Yield
Groundnut,0.286601027,0.993325526,0.1,1,Fertilizer,Yield
Groundnut,0.286601027,1.0073146,0.1,1,Fertilizer,Yield
Groundnut,0.286550904,1.021303675,0.1,1,Fertilizer,Yield
Groundnut,0.286550904,1.035292749,0.1,1,Fertilizer,Yield
Groundnut,0.28689177,1.049281823,0.1,1,Fertilizer,Yield
Groundnut,0.28689177,1.063270898,0.1,1,Fertilizer,Yield
Groundnut,0.28689177,1.077259972,0.1,1,Fertilizer,Yield
Groundnut,0.287716661,1.091249047,0.1,1,Fertilizer,Yield
Groundnut,0.288056709,1.105238121,0.1,1,Fertilizer,Yield
Groundnut,0.288144561,1.119227196,0.1,1,Fertilizer,Yield
Groundnut,0.288265666,1.13321627,0.1,1,Fertilizer,Yield
Groundnut,0.289887117,1.147205345,0.1,1,Fertilizer,Yield
Groundnut,0.291952267,1.161194419,0.1,1,Fertilizer,Yield
Groundnut,0.292657921,1.175183493,0.1,1,Fertilizer,Yield
Groundnut,0.292657921,1.189172568,0.1,1,Fertilizer,Yield
Groundnut,0.292657921,1.203161642,0.1,1,Fertilizer,Yield
Groundnut,0.292657921,1.217150717,0.1,1,Fertilizer,Yield
Groundnut,0.292657921,1.231139791,0.1,1,Fertilizer,Yield
Groundnut,0.292584673,1.245128866,0.1,1,Fertilizer,Yield
Groundnut,0.293206157,1.25911794,0.1,1,Fertilizer,Yield
Groundnut,0.293206157,1.273107015,0.1,1,Fertilizer,Yield
Groundnut,0.293206157,1.287096089,0.1,1,Fertilizer,Yield
Groundnut,0.294518616,1.301085163,0.1,1,Fertilizer,Yield
Groundnut,0.29487033,1.315074238,0.1,1,Fertilizer,Yield
Groundnut,0.29487033,1.329063312,0.1,1,Fertilizer,Yield
Groundnut,0.29487033,1.343052387,0.1,1,Fertilizer,Yield
Groundnut,0.294721244,1.357041461,0.1,1,Fertilizer,Yield
Groundnut,0.294721244,1.371030536,0.1,1,Fertilizer,Yield
Groundnut,0.294485598,1.38501961,0.1,1,Fertilizer,Yield
Groundnut,0.294485598,1.399008685,0.1,1,Fertilizer,Yield
Groundnut,0.295604135,1.412997759,0.1,1,Fertilizer,Yield
Groundnut,0.295604135,1.426986833,0.1,1,Fertilizer,Yield
