FISHNET_ID,Achatina.fulica_MEAN,Paspalum.urvillei_mean,Spodoptera.frugiperda_mean,Verbesina.encelioides_mean,Xanthium.spinosum_mean,MeanProbability,Stdev
43598,0.896281148,0.030816847,0.021723118,0.012278025,0.002008015,0.19262143,0.351960558
64272,0.04600845,0.82049704,0.983934911,0.810495869,0.331454506,0.598478155,0.351950341
59643,0.043449277,0.637748879,0.982680379,0.879371605,0.303028667,0.569255762,0.351889864
63752,0.013040566,0.805700335,0.917075981,0.223381114,0.27177971,0.446195541,0.351756299
37227,0.001868101,0.089831997,0.931935165,0.050835732,0.08258163,0.231410525,0.351632271
48808,0.001697214,0.117046306,0.7032344,0.90269089,0.21154264,0.38724229,0.351584845
45031,0.933710674,0.134681751,0.398875038,0.000440342,0.000544962,0.293650554,0.351540423
57185,0.830957261,0.247603663,0.73170119,0.001629088,0.018877659,0.366153772,0.351340368
60052,8.63E-05,0.002697932,0.104014847,0.915295664,0.06371599,0.217162137,0.351242163
57206,0.004889668,0.002791564,0.280271595,0.949715387,0.154244029,0.278382448,0.351240791
43575,0.004335418,0.125452725,0.142474886,0.777910836,0.821660595,0.374366892,0.350877423
44427,0.919873454,0.007232995,0.099040272,0.076216706,0.00753903,0.221980491,0.35086111
39438,0.948496012,0.223541145,0.108030245,0.023534312,0.013107513,0.263341845,0.350789651
62059,0.910895002,0.008532606,0.090280637,0.048501386,0.00318915,0.212279756,0.350714181
56552,0.001059701,0.055653634,0.971725188,0.227252005,0.201319993,0.291402104,0.350698039
51030,0.899995006,0.079239325,0.021334308,0.00214634,0.001966059,0.200936208,0.350672699
61842,0.000977367,0.052924371,0.923508449,0.06551062,0.077768114,0.224137784,0.350662399
56949,0.002134819,0.075323889,0.965613267,0.148608646,0.191084115,0.276552947,0.350507413
57978,0.900141299,0.007150266,0.117164396,0.002323498,0.00112287,0.205580466,0.350063709
62848,0.009318438,0.854545004,0.958852987,0.494677623,0.304551126,0.524389036,0.349934589
51021,0.862232057,0.745834089,0.230614748,0.060976022,0.031077625,0.386146908,0.3498664
4680,0.004287449,0.443068592,0.974913226,0.695019938,0.170898712,0.457637584,0.349823456
52619,0.758045894,0.822750769,0.396571847,0.004808203,0.016588348,0.399753012,0.349315781
55099,0.93315973,0.14489017,0.380129157,0.000597711,0.001074948,0.291970343,0.349298304
26132,0.904216479,0.031461808,0.100276841,0.00755577,0.004222936,0.209546767,0.349049686
59761,0.00151686,0.041625094,0.934230428,0.099141497,0.135398891,0.242382554,0.348980465
58157,0.904062584,0.015796859,0.307045415,0.001489706,0.002337624,0.246146438,0.348976482
45861,0.911585053,0.007258323,0.097688292,0.066918729,0.003865275,0.217463135,0.348891094
61460,0.924415151,0.140821887,0.417156527,0.000325023,0.000470945,0.296637907,0.348833437
50638,0.003121471,0.071646608,0.959003804,0.132828635,0.204894888,0.274299081,0.348785524
44232,0.011189175,0.844172114,0.941815553,0.758655915,0.352887878,0.581744127,0.348633273
49891,0.895437445,0.003208168,0.132775748,0.000194842,0.000589937,0.206441228,0.348240834
48062,0.94416978,0.34732223,0.45443774,0.001878515,0.00268249,0.350098151,0.348071864
58628,0.842344295,0.000858887,0.514635782,1.66E-05,0.000364495,0.271644022,0.3479777
57115,0.890686792,0.073894049,0.015359754,0.000915937,0.00441801,0.197054908,0.34781788
48333,0.901869132,0.016205417,0.279123824,0.000114648,0.000279765,0.239518557,0.347762865
45378,0.948740616,0.315152611,0.206270644,0.005480099,0.0036236,0.295853514,0.347670579
13553,0.87652158,0.000731536,0.030464941,0.000369303,0.000181932,0.181653858,0.347628617
26345,0.005771876,0.036628716,0.014906871,0.650148292,0.794181426,0.300327436,0.347571946
50891,0.001561322,0.072303376,0.919128591,0.052420207,0.087298354,0.22654237,0.347502298
60267,0.929187781,0.216155447,0.088857282,0.012498736,0.00721806,0.250783461,0.347492539
41123,0.960363418,0.182930785,0.218878215,0.043388268,0.012351415,0.28358242,0.347450541
47219,0.89185898,0.008568472,0.101906665,0.00245754,0.001056598,0.201169651,0.34742822
55646,0.003529089,0.053133155,0.95022305,0.134390216,0.207057641,0.26966663,0.347301762
51301,0.891316725,0.015563076,0.362822365,0.000660368,0.00133013,0.254338533,0.347243298
46347,0.881370242,0.002112781,0.056258805,0.001080543,0.000589768,0.188282428,0.347198264
47824,0.897994849,0.01140827,0.097063118,0.021808463,0.005593273,0.206773595,0.347181924
57603,0.000367964,0.021129436,0.647203531,0.842625991,0.143104457,0.330886276,0.347098778
47042,0.908280343,0.032548353,0.182174478,0.007323825,0.00302929,0.226671258,0.347097576
57142,0.886842035,0.008617131,0.025709023,0.044200148,0.001719279,0.193417523,0.347024184
51659,0.001134606,0.003957373,0.885940241,0.005059284,0.076704948,0.19455929,0.346857238
44576,0.925518326,0.196203696,0.081404669,0.014801166,0.007731758,0.245131923,0.346853669
56922,0.901427751,0.006831214,0.117727332,0.032922588,0.005313982,0.212844573,0.346720768
59315,0.89224932,0.00098969,0.150109835,0.000103056,0.000296519,0.208749684,0.346629698
37474,0.004375328,0.510430601,0.900563241,0.929239115,0.363103607,0.541542379,0.34657222
45102,0.001542318,0.026173965,0.032558018,0.659445225,0.785286347,0.301001175,0.346491442
56232,0.875489563,0.006691673,0.026417296,0.004812122,0.000673497,0.18281683,0.346450074
6860,0.019271791,0.111887098,0.01471515,0.681532553,0.812062723,0.327893863,0.346256327
58251,0.000106116,0.002181066,0.072898156,0.901197119,0.086952984,0.212667088,0.346092336
38470,0.935276639,0.306815731,0.142956823,0.007182696,0.005190255,0.279484429,0.346073905
44242,0.886732817,0.851388772,0.211116955,0.221382921,0.079033436,0.44993098,0.346062291
48201,0.861483308,0.003735074,0.450389904,1.30E-05,0.000569593,0.263238177,0.345990503
40462,0.000163875,0.004574538,0.157544768,0.909964216,0.065346867,0.227518853,0.345925499
49512,0.883340657,0.00716266,0.085230755,0.000472506,0.00046514,0.195334344,0.345493621
56292,0.035231847,0.017433646,0.37425569,0.943355128,0.135717226,0.301198708,0.345354106
63879,0.001158336,0.039763055,0.921808911,0.102069689,0.116973469,0.236354692,0.345281747
46721,0.005023561,0.019540465,0.006827107,0.591977164,0.809913105,0.28665628,0.345250854
56442,0.901346477,0.035464617,0.112667315,0.023024644,0.00404888,0.215310387,0.345001695
58291,0.931737971,0.030399938,0.12161531,0.167945597,0.007709527,0.251881669,0.344932855
65202,8.73E-05,0.002108575,0.078961972,0.896264772,0.070524372,0.209589392,0.344924661
61378,2.73E-05,0.001140248,0.091805617,0.895442693,0.058323417,0.209347855,0.344823488
42596,0.911826432,0.053589713,0.173293937,0.018890162,0.005508205,0.23262169,0.34471815
51337,0.890308692,0.005928193,0.170555904,0.000280151,0.00039325,0.213493238,0.344638201
44021,0.95543915,0.342292368,0.190377608,0.045441724,0.006766496,0.308063469,0.34463514
3560,0.871079008,0.008391205,0.031434827,1.25E-05,0.000138622,0.182211229,0.344625176
45880,0.872661166,0.002091775,0.045548007,0.00045099,0.000834209,0.184317229,0.344602148
50180,0.862645328,0.001081968,0.003036479,9.78E-05,0.000631251,0.173498556,0.344574815
7234,0.871985376,0.007807862,0.038549142,2.22E-06,8.00E-05,0.183684914,0.34444296
21870,0.866490639,0.000947217,0.019055157,0.002008426,0.000475592,0.177795406,0.344417843
61593,0.002308138,0.005354501,0.879615396,0.002010206,0.080414315,0.193940511,0.344140418
50076,0.000639843,0.030977725,0.569771026,0.902701843,0.230115581,0.346841204,0.344072302
64586,0.006370399,0.789826011,0.929802179,0.757197776,0.321709497,0.560981173,0.344018574
59283,0.897099317,0.031400768,0.26296413,5.75E-05,0.000276139,0.23835958,0.343757751
62289,0.00063505,0.078831728,0.970546778,0.325703647,0.234737407,0.322090922,0.343699752
34106,0.869185388,0.015467343,0.024631739,0.001233513,0.000262134,0.182156023,0.343635477
51604,0.871954324,0.002406196,0.045903409,0.005226798,0.002037605,0.185505666,0.343623912
61632,0.001330854,0.110152272,0.598158876,0.938721012,0.263636445,0.382399892,0.343360528
54638,0.937918255,0.155170516,0.25756804,0.009578541,0.020467193,0.276140509,0.34332276
57934,0.888241427,0.021257027,0.125904315,0.002799543,0.001100101,0.207860483,0.343294549
47329,0.009392625,0.669050167,0.927216919,0.911762547,0.421543919,0.587793235,0.343206452
46693,0.864321495,0.001512843,0.024765991,0.001097474,0.00023902,0.178387365,0.343091327
55343,0.006747772,0.006219982,0.168751187,0.913443051,0.095722379,0.238176874,0.343062982
45665,0.983106554,0.140821204,0.180411026,0.253177434,0.015619924,0.314627228,0.343006874
53577,0.880203774,0.004709865,0.11012861,0.000933624,0.000701328,0.19933544,0.342997799
44353,0.882946977,0.007397066,0.129304201,0.000830665,0.001038771,0.204303536,0.342832832
28229,0.878256517,0.002021592,0.072917433,0.018016103,0.00221438,0.194685205,0.342774966
44632,0.918781665,0.227959774,0.069405051,0.031084998,0.009197304,0.251285758,0.342423911
61887,0.863169113,0.006233727,0.414309035,0.00046511,0.001429853,0.257121368,0.342402402
65786,0.013696746,0.23436217,0.888575991,0.81000559,0.284541005,0.4462363,0.342379608
61539,0.884606596,0.006752443,0.169258004,0.000132947,0.000416809,0.21223336,0.342347161
58619,0.000232596,0.013361627,0.306644553,0.915763921,0.100418842,0.267284308,0.342260855
6069,0.000859777,0.090822804,0.722877541,0.838465078,0.205103775,0.371625795,0.342159041
60807,0.860120457,0.002217024,0.017475879,0.000424101,0.000708199,0.176189132,0.342024897
52951,0.01722479,0.673612659,0.877300818,0.082204084,0.203381461,0.370744762,0.341927059
49394,0.001124893,0.087541708,0.967018074,0.259524282,0.238387028,0.310719197,0.341829754
67859,0.010043492,0.118779802,0.968346047,0.160202697,0.361489028,0.323772213,0.341789576
62875,0.00065712,0.052831206,0.924237718,0.185501813,0.09474215,0.251594001,0.341729781
37560,0.00014803,0.009282897,0.252640107,0.910745453,0.087618983,0.252087094,0.341557629
42353,0.993708849,0.215801924,0.179611206,0.254270464,0.012256648,0.331129818,0.341425495
40568,0.841914356,0.000813355,0.465018626,2.19E-05,0.000377368,0.261629124,0.341412922
38272,0.004904955,0.092978284,0.159050211,0.80796822,0.739707019,0.360921738,0.341356882
45712,0.862697229,0.015374666,0.016050467,0.006432429,0.000666685,0.180244295,0.341274757
41033,0.883747494,0.005676005,0.139303593,0.011781481,0.004897352,0.209081185,0.341184824
22371,0.73210423,0.814701785,0.195065212,0.026103018,0.047079104,0.36301067,0.341109987
2329,0.000646452,0.038028404,0.905262753,0.126503981,0.070849492,0.228258216,0.341016443
53642,0.000218425,0.018571923,0.352464142,0.905733928,0.08553744,0.272505172,0.340866893
67473,0.000117262,0.008766394,0.332491481,0.920682995,0.155628438,0.283537314,0.340745593
46193,0.872657575,0.025041297,0.029203613,0.029079824,0.002457769,0.191688015,0.34062923
54114,0.890482119,0.053699251,0.342889537,0.002184834,0.001891196,0.258229387,0.340591108
67218,3.02E-05,0.000448113,0.027247619,0.867361819,0.043049008,0.187627351,0.340262329
54785,0.911624386,0.166647315,0.13037978,0.006659314,0.004388026,0.243939764,0.340105805
49845,0.995396972,0.667830884,0.282118171,0.271857172,0.033999514,0.450240543,0.339965716
61957,0.000835046,0.040801245,0.900049294,0.106417751,0.070472392,0.223715146,0.339942035
52856,0.855816805,0.007880832,0.012006197,0.004805853,0.000446981,0.176191334,0.339833791
26792,0.857886366,0.000929036,0.031216376,0.00274552,0.000713563,0.178698172,0.33979029
45781,0.000213918,0.01248346,0.219157572,0.909206019,0.098563225,0.247924839,0.339771273
54646,0.906233218,0.128598796,0.061172262,0.050373836,0.008948582,0.231065339,0.339764621
50185,0.017474167,0.656002183,0.849104562,0.048379044,0.168699234,0.347931838,0.339746939
55368,0.8692309,0.006733098,0.079221922,0.004524715,0.00185143,0.192312413,0.339702041
64860,0.000870193,0.038960766,0.926232094,0.183605155,0.156205132,0.261174668,0.339551013
49531,0.006269179,0.02666674,0.036684155,0.626764246,0.788897319,0.297056328,0.339433715
50216,0.023255217,0.068466158,0.006262101,0.528844822,0.854166235,0.296198906,0.339374565
53004,0.003449656,0.15982197,0.914951626,0.058424066,0.082892181,0.2439079,0.339269983
58478,0.006503836,0.011251798,0.879827017,0.005263834,0.147776539,0.210124605,0.339225102
51349,0.872935126,0.022056909,0.06340095,0.017778406,0.002951178,0.195824514,0.339149083
58202,0.87948058,0.011828974,0.228375965,2.78E-05,0.000251203,0.223992903,0.339092187
65476,0.000357729,0.020575449,0.39568873,0.921229625,0.191187145,0.305807736,0.339003758
46045,0.003606227,0.142067272,0.25486457,0.843539939,0.764834905,0.401782583,0.338980208
49062,0.900966704,0.015522656,0.120651558,0.10589949,0.006067941,0.22982167,0.338733014
62173,0.000175522,0.004388205,0.134672327,0.895952183,0.098779975,0.226793642,0.338664122
45338,0.848369136,0.732444488,0.274645035,0.068751614,0.030095974,0.390861249,0.338645828
48545,0.003051122,0.017922879,0.007626271,0.612756148,0.772917672,0.282854818,0.338593054
45695,0.000222533,0.004754624,0.148540332,0.891100503,0.068109413,0.222545481,0.338571537
58590,0.864758933,0.034206173,0.040350295,0.00200555,0.000744069,0.188413004,0.338559743
21191,0.02661343,0.05745661,0.072971468,0.918860962,0.164649192,0.248110332,0.338513075
52490,0.000222985,0.014973532,0.330450568,0.920061858,0.1706305,0.287267889,0.338359639
44711,0.869493439,0.00337452,0.103799463,0.00754081,0.00254453,0.197350552,0.338269624
43683,0.000659207,0.029896958,0.632494036,0.810841456,0.102628879,0.315304107,0.338188149
65684,0.000117069,0.00081557,0.851157829,0.003086691,0.019709233,0.174977278,0.338166548
30526,0.098935518,0.393582849,0.95905302,0.856460473,0.251630163,0.511932405,0.337919143
3108,0.000892501,0.044135022,0.429975373,0.926694049,0.207096232,0.321758636,0.337886114
59439,0.850034352,0.001478728,0.405235498,3.34E-05,0.000235493,0.251403498,0.337863244
59255,0.032724225,0.846714988,0.718143328,0.099043966,0.184575494,0.3762404,0.337585726
50719,0.000141335,0.00869611,0.279038875,0.900833491,0.09228643,0.256199249,0.337569497
44808,0.018552267,0.20952622,0.028546164,0.669936122,0.833772322,0.352066619,0.337430431
41441,0.000230362,0.015173787,0.30983865,0.907101095,0.116029543,0.269674687,0.337313905
38691,5.92E-05,0.00116765,0.072125488,0.875770915,0.071880655,0.204200782,0.337299624
61038,0.009403272,0.240077266,0.807333656,0.869685555,0.288039798,0.44290791,0.337044791
62537,0.000649348,0.057278472,0.747667519,0.710210603,0.071482009,0.31745759,0.33701636
63436,0.911120393,0.309247762,0.103234694,0.020659633,0.014500222,0.271752541,0.336993119
32438,0.856576981,0.002214091,0.038088605,0.021740145,0.001619899,0.184047944,0.336537308
42638,0.897792825,0.042779841,0.214106035,0.038726022,0.009056737,0.240492292,0.336482535
45468,0.890109889,0.079746764,0.111758547,0.022838277,0.004375227,0.221765741,0.33638836
54772,0.000533996,0.020323136,0.253281708,0.922444123,0.198820814,0.279080755,0.336323497
46070,0.010137894,0.718145303,0.772450016,0.041054178,0.149522097,0.338261898,0.335991436
62625,0.000218095,0.005935762,0.100586032,0.875598365,0.056111018,0.207689854,0.335945947
53261,0.860602462,0.004115608,0.051459696,0.031415656,0.002558025,0.190030289,0.335778966
63778,0.889297983,0.335193397,0.06109283,0.010271728,0.014821297,0.262135447,0.335764223
59511,4.62E-05,0.000822613,0.034693322,0.862450311,0.065781106,0.192758703,0.335729775
48699,0.823300846,0.600588518,0.11157678,0.006730412,0.020185542,0.31247642,0.335626405
57172,0.023419529,0.181300476,0.84290142,0.799674944,0.259478395,0.421354953,0.335562278
62414,0.869102371,0.008205335,0.209858526,0.000122179,0.000367482,0.217531179,0.335513917
56266,0.854019992,0.003418714,0.066811041,0.000334219,0.00016781,0.184950355,0.335497398
41578,0.000821398,0.049180406,0.360550003,0.931519088,0.208979554,0.31021009,0.335459225
29155,0.894404678,0.083619159,0.092607588,0.047560764,0.013082242,0.226254886,0.335262542
49187,0.150370638,0.285209479,0.9265863,0.862046638,0.215009287,0.487844468,0.335234312
64073,0.878723979,0.042804545,0.122336913,0.01873557,0.003772545,0.21327471,0.335228019
62811,0.164928231,0.825689785,0.955111955,0.230749471,0.245318609,0.48435961,0.335144496
48538,0.002591432,0.113762444,0.955192039,0.209711936,0.263169377,0.308885446,0.335119849
60316,0.91040798,0.247431166,0.165201648,0.006121008,0.005117084,0.266855777,0.335070165
44547,0.000737057,0.076532873,0.898640799,0.082334089,0.10247544,0.232144051,0.335034005
50699,0.918268075,0.369804873,0.291152588,0.00441723,0.003536051,0.317435764,0.33494669
59381,0.000662054,0.023982568,0.234455749,0.910741006,0.1451448,0.262997236,0.334730806
5643,6.10E-05,0.001177506,0.050932697,0.871376263,0.111759739,0.207061441,0.334667046
45682,0.865291443,0.00324271,0.203550038,0.000303548,0.000483322,0.214574212,0.334652739
60477,0.002789086,0.101540667,0.893971299,0.050399846,0.093526004,0.22844538,0.334620313
43474,0.860502073,0.003437162,0.129422393,0.000451225,0.000350682,0.198832707,0.334530682
61376,0.0002862,0.006015528,0.118743863,0.873775485,0.05352256,0.210468727,0.334364834
57372,0.000791631,0.026455633,0.877979722,0.069911724,0.084690468,0.211965836,0.334353545
38724,0.00369728,0.441005621,0.971887345,0.543407129,0.16420065,0.424839605,0.334327489
42280,0.005052537,0.014785253,0.004672304,0.534014344,0.802306811,0.27216625,0.334293632
56078,0.838365785,0.001073837,0.009344035,2.81E-05,0.000300454,0.169822449,0.334289523
53229,0.845180449,0.003363279,0.017513255,0.016834927,0.000881915,0.176754765,0.33428161
49453,0.836309321,0.000885913,0.001463033,1.87E-05,0.000133646,0.167762128,0.334274009
